"5,5,5,5","[-7.05894636245505, -6.990400531878503, -6.1273412600450925, -5.270920693142756, -4.714501758184576, -4.362486756962783, -3.978659804385209, -3.7460564720267158, -2.8705822648533874, -2.8464987657876595, -2.68286864928116, -2.29155341547376, -1.8841730378517492, -1.583806157664206, -1.5679741269063792, -1.3453019399420807, -1.2219382278693431, -1.216171378314335, -1.1319811670834743, -0.6015592347253936, -0.5924161708378304, -0.5728976049237655, -0.4385950761286378, -0.43656706826149283, -0.2979214654458957, -0.29283209643517427, -0.2651986748612438, -0.21126589246053418, -0.15910923170052468, -0.08198000727827623, 0.38813398862738036, 0.6817398044540406, 0.7204599758986885, 1.1630763587234583, 1.2283441036351743, 1.2519387808149487, 1.5258274441285167, 1.9155285065177687, 2.2585985154311787, 2.3327564793444346, 2.551694469305115, 2.608098046935279, 2.7815929810029103, 2.930165955348978, 3.0447424485238352, 3.1171949157461047, 3.5551177220857975, 4.14315424719376, 5.841420249203116, 7.769930754383385]"
"5,5,5,10","[-8.435793169104617, -7.178285454159566, -5.607436339762613, -5.368642421576016, -5.272779557905963, -4.995452450303816, -3.9966173283574307, -3.994319935742825, -3.5419163396766415, -3.311078562774115, -2.3980691194028085, -2.396983758454481, -2.25230762915791, -2.244715124875271, -2.1788549108723787, -2.0857558448052043, -1.4029497007372023, -1.1599325910743423, -0.9995940413326583, -0.8289133938315381, -0.5383225146371277, -0.4987574578209779, -0.31305228425914433, 0.47133187432609713, 0.47229783842788964, 0.473714776221529, 0.5847461737869653, 0.6797863392762409, 0.8301820671585877, 0.8883637706327456, 0.9473516685840906, 1.3520593073055505, 1.508911675560117, 1.5739584630989096, 1.7892659747260438, 1.7975203757882965, 1.8902189854988374, 1.9349439865850178, 2.1426422112874888, 2.420190226566171, 3.037764395795076, 3.3346164542822754, 3.3905853071567833, 3.4065072384323676, 3.4994460342464957, 3.632226326941901, 3.83656493502637, 4.096914468070035, 5.051883324482505, 11.284089972560588]"
"5,5,5,50","[-5.22694512131405, -5.208761426509159, -4.943313155987555, -4.583799634246547, -4.513018385400935, -4.022465441131146, -3.9509473648602036, -3.8105026542881064, -3.7821059528749386, -3.293472622825395, -3.03592317839764, -2.526692723302356, -2.1776194949981944, -1.8866718468086807, -1.6831518490801514, -1.6066897767206771, -1.4948750310373322, -1.332534885377153, -1.259709657462496, -1.1934618320657453, -1.1868153469021823, -0.8287670584551411, -0.7567298209714888, -0.41048654623088465, -0.36689571068246885, -0.31573507121614197, -0.2448791760756912, 0.0941674258300873, 0.41674212424022705, 0.4855340163926286, 0.5029445321531192, 0.5631428570659184, 0.7542693411541771, 0.8317795616736928, 0.8882032811609283, 0.9170261550750025, 1.130801672326449, 1.1391291575848264, 1.5067706996413555, 1.9675229296010164, 2.011739586121608, 3.059867189147874, 3.1306230820045884, 3.2538595004240793, 3.389970254311916, 4.094593800137102, 4.366039330645382, 4.641700145160987, 4.937916452697501, 7.580339970376114]"
"5,5,10,5","[-5.432406382742634, -4.618071133766188, -2.801763343090795, -2.5155928225794035, -1.4935626292437987, -1.3498686734553034, -1.1019570156831677, -0.777887425394691, -0.5880462980870269, -0.24696876947001645, -0.24416070349965358, -0.2395634121285628, -0.12977185666100177, -0.05512527379690202, 0.10140155744908641, 0.19615551833264888, 0.9659781319899223, 1.3632382971484982, 1.5199054198091746, 1.6723009068286578, 1.7431211511140559, 1.9307973494530373, 2.008589815523706, 2.1605354664284606, 2.456497517786048, 2.8353688916298876, 3.3314928153055163, 3.3509473971479715, 3.7576803072126426, 3.863708147720473, 3.8761836687983466, 3.991953626000033, 4.347035589251941, 4.469339471409497, 4.596425987363552, 4.753972891758538, 4.809481752021056, 5.0339816850076, 5.396532360404907, 5.6338988433265005, 5.911334556327802, 6.125107827931441, 6.321896843522012, 6.389427622951374, 6.464709636163002, 8.022665031222216, 8.599190387275037, 10.045458641415848, 10.442694200174518, 12.59134820799121]"
"5,5,10,10","[-3.5715522635305126, -2.7906350064459744, -2.45560123397323, -1.1654939142892609, -1.0091870383207695, -0.5978823199916731, 0.19597543614554752, 0.22815299297401315, 1.073660591443625, 1.2290140039307693, 1.2498505991436182, 1.6443959289760475, 1.7596426756640549, 2.0169064689257308, 2.3047722790606167, 2.4882058409138055, 2.496867082104772, 2.5511755871070645, 2.6587412525021614, 2.669812707170051, 2.780231965956026, 2.8660342384396977, 3.2547071946781054, 3.314396044590226, 3.533849528550531, 3.562027295001901, 3.647172847165068, 3.6789773462834514, 3.9069382462836955, 3.9178375001533015, 4.03801231285194, 4.249974222795163, 4.691995138672955, 4.709061253320102, 5.727452720974465, 5.948647432047018, 6.49863454339885, 6.520521936817966, 6.947923637573666, 7.103700893394031, 7.526009372381797, 8.092380237100313, 8.17160972273053, 8.630962108261738, 8.847781684073517, 9.356192451377803, 9.383919923939404, 9.534129313992437, 9.606842099835971, 14.708331192568526]"
"5,5,10,50","[-11.326466717746658, -10.314037620554288, -9.982977684595607, -8.564034558121449, -8.500530718655849, -8.200182968087097, -7.707322151259628, -7.05545572510306, -6.119373223299775, -5.876940827915334, -5.682041183542909, -5.466225112926773, -5.322586859689276, -4.788881619912452, -4.747060314182012, -4.402077570195062, -4.333290737549195, -4.285953132879284, -3.988742027511003, -3.6642275032340628, -3.5640732431178836, -3.2880387332058847, -3.1235367469067272, -2.721700364491319, -2.7167491351418325, -2.286406730926666, -2.1727290270206114, -2.0273335462808975, -1.7150692657119553, -1.6528729460599267, -1.6234015462223024, -1.219045303200455, -1.0954065316221122, -1.0240393556521565, -0.8953362026446869, -0.7086298273827367, -0.6482295470274146, -0.29741128277956774, -0.24414489256138827, 0.5102291869815179, 1.9982201029144788, 2.3895884103538196, 2.459355176396864, 2.467466397128175, 2.7183849676507266, 3.5964054723232914, 4.7733503794820376, 5.397792746398411, 6.618675294674887, 7.525553148550744]"
"5,5,50,5","[-8.838927896703737, -7.531028416244521, -7.104958969319863, -6.324897426881575, -5.768249394355822, -5.73003521977638, -5.527030376004821, -5.394162564958312, -5.188245344392612, -5.055694785454834, -5.036260558919366, -4.7679095946381445, -4.735539359269905, -4.465084384331341, -4.299245101014236, -4.1669279105385675, -3.492869475347503, -3.152019445067668, -2.9221170314980593, -2.856014782629022, -2.63304729785653, -2.6326433519867116, -2.3804109249296674, -2.0619497434203446, -1.8765179590921228, -1.4735364876575403, -1.2708984526317058, -1.2437501705259888, -1.1157885164188701, -1.047726409124047, -0.9371947027559298, -0.7989861531484603, -0.785030752335067, -0.6459946997445281, -0.5184190557128723, -0.18154592620269172, -0.09298728005000889, 0.2594524845406565, 0.28971407251981773, 0.7670735998040055, 0.8861546956632989, 0.9528595142037939, 1.2204232476011163, 1.456849060041498, 2.212438185703994, 2.2892746417965704, 2.533747426992245, 2.710896485651915, 3.253033034289824, 3.874991230458974]"
"5,5,50,10","[-15.787488421616253, -14.143744976081443, -13.575041761666371, -13.3470953731481, -12.454183792729117, -12.298018032606791, -10.82048086052237, -9.86873590152581, -9.700111873155892, -9.468703281364865, -9.413621744928108, -9.314165427090426, -9.21259246089613, -8.877637466854818, -8.822903205061206, -8.710206982433052, -8.596435848044285, -8.210556468490035, -8.092531880796171, -7.81570707036277, -7.779900812684319, -7.756486051869861, -7.46320529109939, -7.42329130700143, -7.363277333313258, -7.270633204957225, -7.133592861822874, -7.132347952020517, -6.979586778320067, -6.928393754384054, -6.846184798069182, -6.528778544313904, -6.449810698408058, -6.205189304103674, -6.154821820797302, -5.661564295206343, -5.617426481372046, -5.4138959739579455, -5.309969246761209, -4.982352678708098, -4.7277917783502925, -4.624984032192569, -4.618741031533267, -4.608560950489792, -3.325069096585051, -3.2210781512977187, -1.3584851148662103, -1.1905094622410255, -0.2461015496379393, 0.0288349766759044]"
"5,5,50,50","[-7.011117384764, -6.899755228994749, -4.771665342587627, -4.51720169983529, -3.489386035547587, -3.288066402458795, -1.7423870795966765, -1.4953083740667668, -1.1260248147921628, -0.6058554451753222, -0.5641772787787482, -0.4964547822478369, -0.478132028862021, -0.4423127531432749, -0.4315887490671197, -0.40531659305010104, -0.2245857136437115, -0.11321687629037624, -0.03085163631377963, 0.11196841451196132, 0.6439264791734831, 0.6680724260289221, 1.0082455963297432, 1.0447648239834229, 1.0949769462484258, 1.1127219917050934, 1.2505905916484585, 1.2982155633671444, 1.4669680717764368, 1.6785681744334318, 1.700925518162895, 2.0667281015726706, 2.13969533754172, 2.3467995969947975, 2.417596954291816, 2.620901717754985, 3.005965429856693, 3.040943223100066, 3.1760232175352314, 3.5850130956500856, 3.6640917414412604, 3.8705265240851374, 3.8716490473226264, 4.442033628243156, 5.254163523108879, 5.396982349218453, 5.91872264408319, 6.270500150373964, 6.596896662781731, 10.841383879104484]"
"5,10,5,5","[-6.553992367174882, -5.403939188347428, -3.992295791519238, -1.010274309169148, -0.5694511141334246, -0.06009473779121716, -0.005123333885118153, 0.8311416383676693, 1.042443393101706, 1.1073991039360802, 1.1373713079193644, 1.6038345492235961, 1.644137719904203, 1.7401190905882733, 1.834502225216171, 1.8445428643561523, 2.1850292888229745, 2.2847817871657528, 2.576965949611222, 2.9954285767740747, 3.157975571828943, 3.2714252192831337, 3.291514941167551, 3.3041243634035427, 3.311134736195959, 3.64552098385459, 3.852172646697597, 4.031658129775562, 4.299362547446739, 4.428504311354747, 4.458125377877512, 4.529321650619765, 4.606169756188829, 4.636532705529165, 4.680727324762311, 5.107849552784129, 5.109769629477238, 5.157348838300307, 5.6085168242356085, 5.882526886883003, 5.952555983512552, 6.023699769162241, 6.542709908650918, 6.886569961605768, 6.9618543853339165, 7.454111433106103, 7.7010439359316205, 9.619398863880754, 9.89824756564202, 12.169058673731113]"
