"5,5,5,5","[0.6973267955673812, 0.7167525343475827, 0.7519170491915179, 0.7875369314335655, 0.798760255514454, 0.810786735470255, 0.8747309697681229, 0.9533402360523201, 0.9934926916234235, 1.0139808432012822, 1.0400662293972285, 1.0455248240368058, 1.050824715883882, 1.0607299024713508, 1.0712818423660502, 1.0730753960433888, 1.082057411399902, 1.1128886855934739, 1.1211261334874516, 1.1363679181141442, 1.1517257649409873, 1.1575001719374938, 1.174973077466242, 1.2052917510452468, 1.2093911613238284, 1.2220485256495586, 1.229884159853939, 1.2426425222318445, 1.2597872558847154, 1.2617512703201101, 1.2620209070115265, 1.2742459054632693, 1.285966958103942, 1.3583951831997287, 1.360043873828723, 1.4322263848821346, 1.4366996530958003, 1.4728630777857652, 1.5497864762746185, 1.5568057132555677, 1.565966963880308, 1.6387284160833224, 1.7933096462188878, 1.8359768472463962, 1.8615965534557, 1.8624779047408229, 1.9098282675271516, 2.0135759973482035, 2.086479402613466, 2.248377188541609]"
"5,5,5,10","[0.6533904592641735, 0.6613584090764145, 0.8428439452879044, 0.9194973084200349, 0.9262291689321314, 0.9566552607036375, 0.98983006618902, 1.045654442030584, 1.0664921809673775, 1.0862463974477663, 1.0912897686317002, 1.1109302819028457, 1.1209565624284774, 1.1255592796096192, 1.1388652499679075, 1.1449080597107193, 1.218099785743298, 1.221855940785855, 1.227319253424044, 1.2297354599211325, 1.2562379635732492, 1.2966971864055867, 1.3283263061692119, 1.342692366078889, 1.357153692064958, 1.3688833375144287, 1.3775624145063248, 1.3828700309086677, 1.3869628387760087, 1.4557637561520789, 1.4569190326515007, 1.4762252400720626, 1.4954118716324731, 1.5432938511716894, 1.5436996610133895, 1.576151822046262, 1.6311784172579515, 1.64379083902476, 1.6664838878705983, 1.7175506652728185, 1.7965422255950216, 1.8050634758474087, 1.8656016298915663, 1.941455675245625, 1.9480695992767347, 1.971011745953603, 2.0127327862480238, 2.16111903434408, 2.827732709933071, 2.918347156823272]"
"5,5,5,50","[0.5462824843973259, 0.7808095400232382, 0.8076531513922116, 0.8956370371649978, 0.9301909816755727, 0.9558567302514568, 0.9925714478122488, 1.0095556634966385, 1.018331867252544, 1.0198585428862053, 1.0210604368726708, 1.1097808150627397, 1.13126978745955, 1.1345277002894785, 1.1378875687758672, 1.1382425872358009, 1.1444459302609649, 1.1482943898147044, 1.211064837606145, 1.2158055716719156, 1.234648392257503, 1.2376010224424767, 1.2406722394997387, 1.2514311445120048, 1.2514913394783647, 1.2596904839602223, 1.2707297110542612, 1.2801788974946837, 1.2884985045059179, 1.298671605134977, 1.3090410148329554, 1.3323606031728175, 1.3405734825389235, 1.3596956152044162, 1.382037273380822, 1.3910644777434087, 1.43030006774868, 1.4352587913187462, 1.439329799985232, 1.4641773636288138, 1.4862639059074516, 1.5008061952242426, 1.526409820018611, 1.5744276623729876, 1.5949933000653709, 1.6049076669178803, 1.618397283567863, 1.6380769459665714, 1.8331801890094663, 1.8341623201593755]"
"5,5,10,5","[0.7819978913404684, 0.791658314546776, 0.8180339077544712, 0.8738876214561891, 0.898828676736905, 0.905296201083547, 0.9145856528754693, 0.9356614176978081, 0.9366847500244724, 0.9400738240898241, 0.9568045679385365, 0.9593255428729366, 0.9776715159206895, 1.0544528346083042, 1.0711231468510045, 1.0973324775066882, 1.0979061365814373, 1.1076533757216331, 1.111033655574198, 1.126838132091554, 1.1274790453984849, 1.131568590783582, 1.1385402060546244, 1.1580966005532904, 1.1696185461021147, 1.1963078949292467, 1.2019986483931966, 1.2191289154991467, 1.2296658393327422, 1.2425752606057077, 1.257823016851669, 1.2654279065932763, 1.2736244274455717, 1.2893628685033318, 1.4108225668576262, 1.411937041164619, 1.4411994437972546, 1.4491171881276874, 1.462753597805627, 1.4644677594242004, 1.473781529960237, 1.4872910986405445, 1.5084903312643319, 1.650312287060477, 1.70339819414465, 1.709934266447144, 1.7802184837223698, 1.855444974782829, 2.069082697568756, 2.123899855543531]"
"5,5,10,10","[0.6402677751751191, 0.7321883060542451, 0.7553661922148462, 0.7595121490083081, 0.7649778100009618, 0.7766565658711009, 0.8017134358668618, 0.8185437192693928, 0.8314985363190571, 0.8690276989056651, 0.8928035453943443, 0.9004508543394081, 0.9015514675781766, 0.909169435511072, 0.9199532585129674, 0.9357482760101673, 0.9369880795962171, 0.9564903773181108, 0.9754637983801674, 0.9863002144201591, 0.9978108674481423, 0.9993038839034302, 1.0013191761089508, 1.0035882203266528, 1.0201680441927503, 1.023262605205947, 1.0547989309446044, 1.0638573936547706, 1.064491138159148, 1.0834944819725063, 1.0883194106961103, 1.1298057554812684, 1.1405398976218222, 1.155280238333484, 1.1892914439194435, 1.214873058017464, 1.2177737493065064, 1.2882659442180404, 1.3364823951171274, 1.344200484722797, 1.377532147256685, 1.3969458759307745, 1.4047422581913431, 1.4331322292662716, 1.5009391696571162, 1.5308435237425015, 1.6470672242059152, 1.6650705215689314, 1.8208723031269833, 1.9289516288418682]"
"5,5,10,50","[0.5881857287040202, 0.6506701174560765, 0.6967416301722364, 0.8302009206497187, 0.8711717954702507, 0.913333351550986, 0.9462621256258317, 0.9816782221540606, 1.0366210715881854, 1.0632653131014522, 1.072037317627179, 1.1147770176573732, 1.1280463537020313, 1.1586022252503219, 1.1867268174369197, 1.2029292180781774, 1.2046999300491974, 1.2252324155792222, 1.2283035492061194, 1.2547464939737547, 1.282331214032641, 1.2831873470263662, 1.3003898998494385, 1.3034138039081848, 1.3041247702719596, 1.3166414036085565, 1.3399225615109525, 1.3788918046696632, 1.4144077080041273, 1.438879026546998, 1.444733018444488, 1.4733546182894983, 1.4918428642622537, 1.5108558390142186, 1.5505916854366546, 1.5952931710194467, 1.6021419642846255, 1.6846214878632835, 1.689904505012521, 1.6986256516549936, 1.7005013289411917, 1.7124163411338706, 1.727318414979655, 1.807666794754422, 1.9035005698308545, 2.0476776151024283, 2.145870692174193, 2.1846416897073597, 2.2051020328001174, 2.209020045769428]"
"5,5,50,5","[2.0301075956894308, 2.297079212249359, 2.57007309523729, 2.5873014878007377, 2.614476603788828, 2.6782168458928646, 2.84685739694234, 2.8646677547804194, 2.932087683346217, 2.95660910020218, 2.9634050391256075, 2.988757249445739, 2.9983786323787642, 3.0702203807373296, 3.0704746084586256, 3.100389997467574, 3.197857509998827, 3.2279503165374273, 3.249977106014625, 3.2661728453106065, 3.283980948169538, 3.343445607028843, 3.419968413967497, 3.4269499093788043, 3.4310761230968176, 3.434307572768206, 3.460625466528169, 3.478479037185393, 3.4976479052881095, 3.535099552205169, 3.5373428693582674, 3.5527541588598153, 3.557170563855062, 3.6000467532085367, 3.6216360258596567, 3.64009734022477, 3.6820346680939444, 3.7067794485703955, 3.749328867016574, 3.8301338049071196, 3.8695611155735756, 3.8816634732664013, 3.920558018031683, 3.92806690268607, 3.9798305137311076, 4.013072115396176, 4.104638207453773, 4.1746675372946225, 4.518349690215636, 4.55076520733979]"
"5,5,50,10","[1.5376999812705399, 1.6429791620754977, 1.86275914354175, 1.987829558872064, 2.0219329057463264, 2.0880233208688463, 2.2153704929608233, 2.2864773892140744, 2.3043167798904056, 2.3305911152058103, 2.3541561887049536, 2.3699789912111267, 2.3910865050617476, 2.4126688979459177, 2.433450172946793, 2.5402476993802487, 2.5856356289758824, 2.6406044337956702, 2.693080147969901, 2.696569477543765, 2.7051101407412004, 2.7079757256951353, 2.7358275677554427, 2.7985623110995634, 2.814060910657944, 2.821121103533618, 2.8652679053158634, 2.8990766605205143, 2.9089781405946797, 2.925925110139782, 2.9600980388178257, 2.963989709291009, 2.9716367642902095, 3.008005514589468, 3.043213344882334, 3.0733851382504804, 3.103513493426246, 3.1176615804480092, 3.1235757818233645, 3.1269978347270833, 3.2231973715468483, 3.2607350168654, 3.2694290637995804, 3.281011744990045, 3.322367795442627, 3.448239531379869, 3.4557222426353946, 3.623600392117178, 3.655520617167783, 4.108125300404451]"
"5,5,50,50","[2.056341975187375, 2.285237818541362, 2.3045270275730325, 2.3133248037444853, 2.358504380471948, 2.3926075129876834, 2.4259137614337463, 2.467562531163984, 2.538979778615956, 2.5437993822409712, 2.6302602295582345, 2.6683393977647585, 2.6718396072611457, 2.7554617541645214, 2.7839537632763496, 2.794623436806964, 2.8083033926348238, 2.8680883027062203, 2.8864059263946897, 2.892879566366454, 2.92037353064801, 2.9210378736066094, 2.981422775839708, 2.996102350835765, 3.0008202380613485, 3.0111586808863726, 3.011701523160444, 3.031048177257375, 3.0402736495115996, 3.041312095231032, 3.101490698503473, 3.1601790431223806, 3.1639232219990694, 3.1795231474239545, 3.2388002765846258, 3.267819466838855, 3.3134192498038133, 3.3838612465540647, 3.4045715667000707, 3.4581110958498433, 3.485273914947242, 3.5506639125591826, 3.6221623468754225, 3.6942132398677687, 3.855457509934368, 3.8962894905923604, 3.9442625496412127, 4.18821847878617, 4.1904834580087025, 4.694288009067846]"
"5,10,5,5","[0.7056989353109376, 0.7269825898229272, 0.730094470891111, 0.8360380486014176, 0.865341971163627, 0.9142745450140121, 0.9175278783662211, 0.9225192984925062, 0.9388889485524434, 0.9495024399094489, 0.9815849585787714, 0.9819791084404311, 0.9856914441610455, 0.9877940017381617, 0.9946033273780545, 0.9978221699885885, 1.0109567443695933, 1.0114456916743686, 1.0612156203590706, 1.0910601407358196, 1.1050108512820935, 1.1133397582109337, 1.1242605246710045, 1.1245434038024151, 1.1371127477731746, 1.1708543927863286, 1.20214335948322, 1.215264471688492, 1.2545190385687035, 1.2586516875235998, 1.2892530183570947, 1.294271416182265, 1.318877547553982, 1.352310688896869, 1.3542137956795275, 1.3623077173376188, 1.3650964028596895, 1.377078295423802, 1.391952419242228, 1.4220169924422763, 1.4342611470640312, 1.4372900195616878, 1.4617675959773997, 1.5112636997657305, 1.5158375727185163, 1.5270907243607184, 1.586172290964939, 1.612421240694713, 1.8312833345309691, 2.2332123253709004]"
