Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=1, n=350, seed=1234",0,6158.18798115241,5588.408048537347,6624.558476571624,0.0
"pop=300, k=1, n=350, seed=1234",1,6094.545366956273,5486.41987408982,6611.290572434407,50.99408722376347
"pop=300, k=1, n=350, seed=1234",2,6005.980390824481,5444.026035589188,6545.422423841602,60.59427084480226
"pop=300, k=1, n=350, seed=1234",3,5865.269648614531,5325.883112675634,6480.370280111718,94.10570349413904
"pop=300, k=1, n=350, seed=1234",4,5695.855340909303,5120.215542688315,6334.26183256187,160.26931763873512
"pop=300, k=1, n=350, seed=1234",5,5542.392543890548,4983.156735828914,6183.1354167251675,211.50297408355942
"pop=300, k=1, n=350, seed=1234",6,5359.780878154461,4769.146868084774,6152.9875382010705,275.9230265023002
"pop=300, k=1, n=350, seed=1234",7,5205.376168458558,4607.807150875639,6109.860071382507,333.2710991629126
"pop=300, k=1, n=350, seed=1234",8,5050.793001736697,4402.912654624713,6022.41302685292,395.20194364561456
"pop=300, k=1, n=350, seed=1234",9,4899.664402094442,4187.396005735148,5844.640730741009,460.8853958114528
"pop=300, k=1, n=350, seed=1234",10,4833.529966483443,4092.964109841416,5832.613588194786,509.7400433177656
"pop=300, k=1, n=350, seed=1234",11,4713.20570042247,3963.227973203952,5758.993221639512,553.744876996933
"pop=300, k=1, n=350, seed=1234",12,4594.680634027663,3864.579476477602,5618.112840573886,591.0655792441358
"pop=300, k=1, n=350, seed=1234",13,4465.542676568029,3717.1715129466743,5530.023746135209,629.3392845206174
"pop=300, k=1, n=350, seed=1234",14,4295.566420586341,3542.3189643494125,5367.597860649009,671.2197967510035
"pop=300, k=1, n=350, seed=1234",15,4213.371244068291,3491.572735493198,5309.313320823455,703.7023331962762
"pop=300, k=1, n=350, seed=1234",16,4081.867848896047,3405.5992771977712,5158.996206797869,732.7339282246924
"pop=300, k=1, n=350, seed=1234",17,3947.5671094798686,3245.4774197323077,5019.761360752995,765.3545816417626
"pop=300, k=1, n=350, seed=1234",18,3804.9371624532623,3076.627276721251,4870.547012511705,801.5870961527858
