Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.112,31.627,6.738,6.799429147375944
3,0.112,31.473,6.701,6.774441894382684
4,0.112,31.3,6.641,6.731240425612514
5,0.112,30.812,6.547,6.654198047152622
6,0.111,30.595,6.434,6.577227301652194
7,0.103,29.844,6.302,6.45761084681667
8,0.092,28.642,6.162,6.3225365617497475
9,0.082,28.529,5.986,6.183533074980261
10,0.064,27.654,5.793,6.014283924554968
11,0.063,26.945,5.594,5.8414068580487415
12,0.06,25.931,5.39,5.715133447420287
13,0.058,24.449,5.161,5.525542382207064
14,0.056,21.687,4.882,5.22435462400762
15,0.05,21.147,4.634,5.028089310798975
16,0.043,20.832,4.359,4.7714185451758855
17,0.014,20.688,4.05,4.520936898094574
18,-0.052,19.896,3.742,4.281264316895712
19,-0.096,18.391,3.424,4.062062011444138
20,-0.085,17.24,3.182,3.8119872119564713
21,-0.095,17.138,2.864,3.537980254695361
22,-0.098,16.813,2.62,3.4036550474419855
23,-0.1,16.227,2.314,3.1579667494565467
24,-0.108,14.604,2.033,2.8804776111708144
25,-0.118,13.174,1.795,2.636531038773678
26,-0.115,12.022,1.545,2.4165203655718486
27,-0.109,10.814,1.283,2.1558043131059996
28,-0.121,10.199,1.108,2.020621696240895
29,-0.12,8.939,0.919,1.7998061252609654
30,-0.119,8.37,0.755,1.579114234402058
31,-0.119,7.959,0.609,1.4056650783622555
32,-0.109,7.156,0.494,1.246048122634768
33,-0.112,7.003,0.402,1.0699719698548324
34,-0.117,6.968,0.316,0.947414752868441
35,-0.103,6.711,0.268,0.8586067900173167
36,-0.101,5.991,0.219,0.7432549777749026
37,-0.099,5.367,0.17,0.6305278431850312
38,-0.114,4.192,0.136,0.513649140089104
39,-0.121,3.802,0.106,0.44245476660699407
40,-0.12,3.744,0.089,0.39186913214410746
41,-0.106,2.76,0.073,0.3009968511444687
42,-0.086,2.042,0.07,0.2389150719261915
43,-0.08,1.693,0.063,0.20274101808270284
44,-0.085,0.863,0.046,0.11808306891034294
45,-0.121,0.796,0.039,0.09844846247762591
46,-0.113,0.689,0.031,0.09179454653593765
47,-0.088,0.594,0.02,0.0826895943915887
48,-0.123,0.368,0.01,0.07246850811478683
49,-0.123,0.358,-0.011,0.05801969689911312
50,-0.119,0.281,-0.031,0.0516425363119748
51,-0.123,0.151,-0.051,0.04129192832384844
52,-0.12,0.133,-0.068,0.0445305413313504
53,-0.123,0.03,-0.085,0.028320047922936686
54,-0.123,-0.007,-0.096,0.02382613475161699
55,-0.124,0.112,-0.103,0.027455176347454105
56,-0.124,0.108,-0.103,0.03421200305979932
57,-0.124,0.075,-0.108,0.026778727716925695
58,-0.124,0.029,-0.109,0.02507760310551177
59,-0.124,0.107,-0.107,0.03503426090677919
60,-0.124,0.155,-0.103,0.046231240376402624
61,-0.124,0.124,-0.102,0.04293976124123882
62,-0.124,0.087,-0.106,0.032461370882924175
63,-0.124,0.227,-0.101,0.04590277979974092
64,-0.124,0.241,-0.102,0.0522225825937471
65,-0.124,0.131,-0.094,0.052941800232589105
66,-0.124,0.089,-0.103,0.03261736658968854
67,-0.124,0.06,-0.1,0.038169763752936944
68,-0.124,0.071,-0.1,0.03610607197243882
69,-0.124,0.072,-0.102,0.035127781832968746
70,-0.124,0.207,-0.089,0.059884922009691616
71,-0.124,0.177,-0.095,0.05376227612480277
72,-0.124,0.48,-0.096,0.07130453837622094
73,-0.124,0.492,-0.098,0.07302879445570444
74,-0.124,0.248,-0.093,0.055718570053407156
75,-0.124,0.214,-0.098,0.0471422174465865
76,-0.124,0.077,-0.099,0.03863224965915827
77,-0.124,0.07,-0.099,0.03535894506549224
78,-0.124,0.034,-0.102,0.030590629690001207
79,-0.124,0.14,-0.096,0.046778089255378644
80,-0.124,0.12,-0.092,0.05645935998574852
81,-0.124,0.234,-0.083,0.061113044078128884
82,-0.124,0.272,-0.086,0.069202075167843
83,-0.124,0.259,-0.085,0.06628529991986061
84,-0.124,0.253,-0.083,0.06386087711986409
85,-0.124,0.323,-0.085,0.07367636388016645
86,-0.124,0.304,-0.075,0.07620382043933374
87,-0.124,0.224,-0.082,0.062061614232334444
88,-0.124,0.189,-0.085,0.06031553552744653
89,-0.124,0.179,-0.085,0.06308097804750086
90,-0.124,0.128,-0.092,0.04501363177198296
91,-0.124,0.91,-0.078,0.10945276697698843
92,-0.124,1.066,-0.07,0.1447573033079931
93,-0.124,0.581,-0.066,0.11502968415202787
94,-0.124,0.306,-0.082,0.06690537075052075
95,-0.124,0.409,-0.069,0.09872576429252859
96,-0.124,0.385,-0.056,0.11139106139175073
97,-0.124,0.24,-0.064,0.0921840243043518
98,-0.124,0.185,-0.086,0.06496635898551827
99,-0.124,0.367,-0.064,0.08803335423762455
