Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.113,29.325,6.03,6.398172508990253
3,0.075,27.382,4.911,5.630661462032717
4,0.016,23.593,3.63,4.746442573279771
5,-0.053,18.999,2.631,3.9543701750908076
6,-0.121,18.02,1.923,3.408960812981111
7,-0.121,16.902,1.394,2.8156459552241104
8,-0.123,16.859,1.08,2.5372880999719594
9,-0.123,15.087,0.794,2.028946512455257
10,-0.114,13.941,0.583,1.6636175829234987
11,-0.12,9.855,0.397,1.1719045120222202
12,-0.115,7.718,0.292,0.9853950585010085
13,-0.115,4.522,0.176,0.5984707902559361
14,-0.117,3.859,0.108,0.4685535812545519
15,-0.121,3.04,0.086,0.34691962877324184
16,-0.115,1.648,0.069,0.24373233853598159
17,-0.121,0.643,0.043,0.12756734297387362
18,-0.123,0.568,0.01,0.10316922109634069
19,-0.122,0.488,-0.023,0.09058827369666751
20,-0.119,0.444,-0.048,0.08567646845983828
21,-0.124,0.338,-0.047,0.0892824064982151
22,-0.124,0.326,-0.069,0.0778921688012022
23,-0.122,0.321,-0.061,0.08960122393462837
24,-0.123,0.24,-0.076,0.07193365848727598
25,-0.124,0.605,-0.077,0.09348931021815816
26,-0.124,0.572,-0.071,0.0948164971526414
27,-0.124,0.453,-0.073,0.1046526874970507
28,-0.124,0.417,-0.073,0.0945485401984445
29,-0.124,0.569,-0.072,0.10113333726288806
30,-0.124,0.702,-0.076,0.10194376187631997
31,-0.124,0.317,-0.085,0.07707966180446847
32,-0.124,0.442,-0.065,0.09478259028398742
33,-0.124,0.511,-0.084,0.08038030095183964
34,-0.124,0.46,-0.064,0.11940285875905789
35,-0.124,0.427,-0.057,0.1218049352263106
36,-0.124,0.43,-0.074,0.09059884359024813
37,-0.124,0.408,-0.078,0.07929997463034413
38,-0.124,0.982,-0.067,0.13051300865955298
39,-0.124,1.251,-0.067,0.1544046241971453
40,-0.124,0.896,-0.056,0.13574383727103026
41,-0.123,0.288,-0.072,0.07568861443527855
42,-0.124,0.306,-0.075,0.08129050511827172
43,-0.124,0.463,-0.066,0.10669537732765255
44,-0.124,0.457,-0.065,0.09818938141063133
45,-0.124,0.321,-0.074,0.0810141261451957
46,-0.124,0.272,-0.086,0.05896576061086641
47,-0.124,0.416,-0.072,0.09223084675955841
48,-0.124,0.508,-0.053,0.11981273669467508
49,-0.124,0.5,-0.059,0.11241132379358239
