Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.116,30.956,6.525,6.679928524266324
3,0.106,29.288,6.147,6.421580570494591
4,0.093,27.777,5.659,6.073852876209925
5,0.073,25.578,5.069,5.603986860169892
6,0.061,24.624,4.514,5.230660785971296
7,0.037,21.66,3.987,4.735591906006221
8,0.013,19.977,3.491,4.281553275125923
9,-0.065,19.546,2.998,3.9860840262628163
10,-0.086,17.938,2.555,3.7182923041471274
11,-0.115,17.481,2.2,3.457009299434853
12,-0.105,17.23,1.942,3.308748345750609
13,-0.119,16.283,1.672,3.0975735157331834
14,-0.114,16.191,1.404,2.817083691366605
15,-0.123,14.982,1.183,2.5572371782864516
16,-0.12,12.423,0.967,2.2281495639071616
17,-0.119,10.573,0.786,1.9152584080565316
18,-0.11,10.346,0.613,1.6866640636555115
19,-0.101,8.341,0.466,1.3547151633364658
20,-0.112,7.515,0.375,1.162809148581065
21,-0.104,6.916,0.26,0.9571540475642731
22,-0.106,5.387,0.169,0.7734264220743093
23,-0.113,4.435,0.111,0.5834333412151044
24,-0.089,3.393,0.064,0.3762874299130938
25,-0.088,1.383,0.028,0.1813732043238685
26,-0.091,0.816,0.02,0.1378127817889331
27,-0.112,0.907,0.003,0.10935673471948687
28,-0.107,0.937,-0.017,0.10289607619624305
29,-0.111,0.968,-0.027,0.10983711267639432
30,-0.1,0.971,-0.036,0.1086702760471931
31,-0.123,0.962,-0.041,0.10770233419577907
32,-0.118,0.791,-0.044,0.09135283400020215
33,-0.108,0.251,-0.049,0.047546762594509406
34,-0.118,0.241,-0.056,0.041481504954965366
35,-0.113,0.106,-0.064,0.034139508095204794
36,-0.12,0.04,-0.079,0.024810711483588804
37,-0.122,-0.023,-0.093,0.0180953997341109
38,-0.124,-0.037,-0.102,0.01483494316452421
39,-0.123,-0.008,-0.105,0.018410749379068742
40,-0.123,-0.01,-0.109,0.015154237666625542
41,-0.123,-0.034,-0.108,0.016980391069570597
42,-0.124,0.017,-0.109,0.020597617521852962
43,-0.124,0.053,-0.106,0.028361318145344934
44,-0.124,0.055,-0.11,0.025082950510229997
45,-0.124,-0.058,-0.112,0.01346674639949702
46,-0.124,0.056,-0.112,0.021591095972392053
47,-0.124,0.081,-0.11,0.024322187917891456
48,-0.124,-0.019,-0.111,0.020786320411329388
49,-0.124,-0.035,-0.112,0.017872434297955646
50,-0.124,0.013,-0.112,0.020915982999809044
51,-0.124,-0.012,-0.11,0.02282192616261577
52,-0.124,-0.012,-0.112,0.01981852259744654
53,-0.124,0.001,-0.113,0.01911077666069734
54,-0.124,-0.018,-0.114,0.01940392772745206
55,-0.124,-0.014,-0.112,0.019173733066079
56,-0.124,0.006,-0.112,0.020102597230521435
57,-0.124,0.013,-0.112,0.02026738096515824
58,-0.124,-0.054,-0.113,0.01468836726690771
59,-0.124,-0.005,-0.112,0.020383416118722134
60,-0.124,-0.009,-0.112,0.019715831329441807
61,-0.124,0.014,-0.111,0.022673596636743912
62,-0.124,-0.027,-0.111,0.01814995569993872
63,-0.124,-0.039,-0.112,0.018878021957397136
64,-0.124,-0.013,-0.111,0.02107518772128025
65,-0.124,0.009,-0.108,0.02904594648415246
66,-0.124,-0.006,-0.111,0.020772575804584716
67,-0.124,0.027,-0.113,0.021110200620356387
68,-0.124,0.005,-0.113,0.021165752393213656
69,-0.124,-0.039,-0.113,0.0166613931069306
70,-0.124,0.078,-0.109,0.02962428984773439
71,-0.124,0.076,-0.109,0.02772600376114533
72,-0.124,0.06,-0.11,0.02438050583766777
73,-0.124,0.052,-0.109,0.02842454551070769
74,-0.124,0.05,-0.105,0.031245881855298682
75,-0.124,0.06,-0.108,0.03037164616458964
76,-0.124,-0.01,-0.108,0.02301039265702924
77,-0.124,0.018,-0.111,0.022236135551761255
78,-0.124,0.101,-0.11,0.029704573888427167
79,-0.124,0.139,-0.108,0.03341899741730725
80,-0.124,0.097,-0.105,0.03506034041028213
81,-0.124,0.038,-0.106,0.02888839211878112
82,-0.124,0.024,-0.107,0.02894846220110512
83,-0.124,0.014,-0.11,0.023857676758795236
84,-0.124,-0.023,-0.111,0.01996777081575688
85,-0.124,0.103,-0.111,0.028101689090402997
86,-0.124,0.117,-0.102,0.04041354908456308
87,-0.124,0.052,-0.106,0.0298641533294945
88,-0.124,0.117,-0.103,0.03438899642584459
89,-0.124,0.117,-0.104,0.03648411944161497
90,-0.124,0.019,-0.108,0.028933713530443547
91,-0.124,0.145,-0.104,0.034815629885804944
92,-0.124,0.191,-0.109,0.03581805793094741
93,-0.124,0.064,-0.104,0.03280574323869756
94,-0.124,-0.008,-0.111,0.021705500243388486
95,-0.124,0.083,-0.108,0.030472430822756746
96,-0.124,0.204,-0.106,0.03869913388956388
97,-0.124,0.129,-0.109,0.03017793685798331
98,-0.124,0.017,-0.11,0.0218103483911044
99,-0.124,0.058,-0.104,0.03302275004020546
