Iteration,Min,Max,Average,Std. Dev.
0,1.639,19.734,9.093,6.119611718451688
1,1.639,19.734,9.093,6.119611718451688
2,1.19,19.645,7.931,5.599919261341645
3,0.898,18.639,6.865,5.068350123105792
4,1.309,18.242,5.958,4.682878966778326
5,1.409,13.568,4.977,3.365047083764792
6,1.691,4.978,3.624,1.0522206596790395
7,1.429,4.207,2.793,0.8579865083285116
8,0.315,2.681,1.939,0.6987987122684898
9,-0.065,2.101,0.83,0.8668129160159306
10,-0.057,1.384,0.492,0.39943569098941034
11,-0.042,0.711,0.26,0.27421202495860925
12,0.011,0.504,0.151,0.15913530326630096
13,-0.049,0.213,0.057,0.07796343348862453
14,-0.054,0.088,-0.004,0.04670151756011903
15,-0.111,0.079,-0.023,0.05596505498624911
16,-0.063,0.273,0.005,0.09701453842099973
17,-0.108,0.219,-0.026,0.09342654239121105
18,-0.111,0.521,0.017,0.18407077293283872
19,-0.116,0.288,0.064,0.13701641147565685
20,-0.118,0.186,-0.001,0.10644767937719521
21,-0.121,0.409,0.005,0.16484432033602642
22,-0.117,0.381,0.038,0.16630778612083677
23,-0.114,0.178,-0.034,0.08206148367810269
24,-0.115,0.386,0.037,0.17631881981519026
25,-0.122,0.411,0.03,0.2086330958243921
26,-0.122,0.284,-0.029,0.12164325458467046
27,-0.124,0.328,-0.028,0.15386071564235912
28,-0.119,0.145,-0.071,0.07953184125947123
29,-0.119,0.502,0.017,0.18545862740006538
30,-0.122,0.546,-0.0,0.2056320161980067
31,-0.123,0.359,-0.001,0.1417568761229563
32,-0.096,0.264,0.038,0.13061901670095805
33,-0.103,0.018,-0.048,0.044266749760193035
34,-0.121,0.71,0.079,0.2701164730313831
35,-0.119,0.811,0.155,0.3583967966196695
36,-0.103,0.405,0.037,0.16071737516573312
37,-0.121,0.177,-0.003,0.09512724588874484
38,-0.115,0.033,-0.051,0.05109954546528117
39,-0.121,0.357,0.063,0.17306750675070934
40,-0.117,0.392,0.023,0.19150117281025472
41,-0.123,0.23,-0.046,0.11119063658728555
42,-0.112,0.165,-0.01,0.1157038296185788
43,-0.122,0.134,-0.059,0.0782423438901025
44,-0.124,-0.001,-0.092,0.038601420742224765
45,-0.124,0.057,-0.032,0.07209037726636304
46,-0.122,0.752,0.014,0.26366922323899944
47,-0.123,0.796,0.041,0.2724558246698705
48,-0.106,0.022,-0.062,0.04457740033813301
49,-0.115,0.363,-0.003,0.14515434980681596
50,-0.123,0.78,0.067,0.2909211234865323
51,-0.123,0.982,0.088,0.3296374819224636
52,-0.114,0.748,0.018,0.2621370137754929
53,-0.122,0.558,0.026,0.20508063778044033
54,-0.123,0.451,0.007,0.17286311635641738
55,-0.122,0.066,-0.066,0.06520259650975853
56,-0.124,0.378,0.009,0.16993300841784487
57,-0.118,0.361,0.017,0.1682503204847881
58,-0.1,0.775,0.118,0.26555466756729434
59,-0.115,0.429,0.056,0.17705611770541743
60,-0.103,0.59,0.105,0.22839858250751463
61,-0.071,0.363,0.131,0.12449791041728007
62,-0.066,0.757,0.257,0.30630994534107686
63,0.009,0.754,0.253,0.28977422869591124
64,-0.046,0.576,0.169,0.20991109947509723
65,-0.1,0.552,0.126,0.19541722225424946
66,-0.091,0.383,0.062,0.1661854113507174
67,-0.114,0.408,0.002,0.17795058625102167
68,-0.123,1.006,0.164,0.33576600112447696
69,-0.08,0.935,0.142,0.3182723893284268
70,-0.109,0.667,0.124,0.2641953168511548
71,-0.08,0.878,0.162,0.3379991615108367
72,-0.072,0.699,0.137,0.27748062243778115
73,0.012,0.994,0.273,0.30816922989186124
74,-0.044,0.952,0.194,0.30278092556254443
75,-0.114,0.248,0.041,0.1183802762547509
76,-0.11,0.152,0.011,0.08573370590330136
77,-0.121,0.969,0.045,0.3307773860818564
78,-0.121,0.326,-0.024,0.13778675284887582
79,-0.102,0.369,0.077,0.1785133533778826
80,-0.12,0.44,0.082,0.1806499283363182
81,-0.116,2.048,0.232,0.6640916196759113
82,-0.123,1.209,0.124,0.41736257656966086
83,-0.104,0.183,-0.024,0.09736060548142604
84,-0.114,0.302,0.057,0.15825149478800554
85,-0.117,0.495,-0.016,0.1894264206037259
86,-0.115,0.71,0.084,0.2730380947560746
87,-0.117,0.548,0.126,0.25042707978629763
88,-0.122,0.241,0.045,0.12988293178808294
89,-0.121,0.07,-0.041,0.057789666560574236
90,-0.121,1.132,0.051,0.38327289301125106
91,-0.123,0.783,0.134,0.2736447316182687
92,-0.12,0.149,-0.011,0.07709854626605109
93,-0.123,0.358,-0.016,0.14157812740569656
94,-0.113,0.216,-0.025,0.11756188034452444
95,-0.122,0.298,-0.006,0.14681714771038476
96,-0.124,0.285,0.01,0.14450274127799184
97,-0.113,0.819,0.007,0.2864560141460132
98,-0.122,0.812,0.168,0.3204842933851942
99,-0.122,0.468,0.024,0.16753636126031632
