Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.117,30.799,6.476,6.6523456277217665
3,0.104,28.85,6.038,6.3530640248029595
4,0.089,27.301,5.492,5.966858927528082
5,0.069,25.199,4.862,5.47215763785528
6,0.057,24.209,4.295,5.090468932197287
7,0.033,21.229,3.769,4.592081958942765
8,-0.022,19.482,3.282,4.153877774278209
9,-0.087,19.041,2.81,3.87948451136428
10,-0.098,17.886,2.403,3.628516615321683
11,-0.117,17.436,2.079,3.3794154158861383
12,-0.122,17.191,1.844,3.2408346044242187
13,-0.121,16.282,1.6,3.041995742454675
14,-0.116,16.194,1.356,2.7828810266367916
15,-0.12,15.079,1.153,2.542014651063957
16,-0.114,12.76,0.955,2.242296130356276
17,-0.118,11.09,0.79,1.9573223308893397
18,-0.102,10.884,0.633,1.7508917820064074
19,-0.112,9.077,0.496,1.4493695499784045
20,-0.096,8.322,0.409,1.265302377985782
21,-0.109,7.772,0.3,1.0576776867770077
22,-0.121,6.344,0.202,0.8546688231688488
23,-0.094,4.691,0.134,0.6644077759867193
24,-0.115,4.0,0.082,0.4489032247718993
25,-0.103,2.313,0.045,0.26686326392392745
26,-0.12,1.719,0.03,0.19634581293800046
27,-0.12,0.751,0.015,0.10267202830156757
28,-0.102,0.779,0.001,0.08677349636271531
29,-0.124,0.834,-0.008,0.09545199029041594
30,-0.123,0.874,-0.017,0.0973284417710778
31,-0.122,0.902,-0.023,0.10051695814366637
32,-0.096,0.971,-0.026,0.10669155644358506
33,-0.108,0.805,-0.032,0.08977626630970642
34,-0.118,0.124,-0.042,0.03843002507840073
35,-0.121,0.103,-0.049,0.03550226399836405
36,-0.121,0.042,-0.063,0.02798349230026018
37,-0.119,-0.029,-0.08,0.018893139391114554
38,-0.12,-0.02,-0.094,0.01832779776735579
39,-0.124,0.005,-0.105,0.01678153780759191
40,-0.124,-0.002,-0.109,0.018723121183358272
41,-0.124,-0.032,-0.112,0.01608086291472914
42,-0.123,-0.034,-0.114,0.012528056610370684
43,-0.124,-0.032,-0.113,0.017779611157452656
44,-0.124,-0.019,-0.112,0.018944025251398874
45,-0.124,-0.052,-0.115,0.011170790053529863
46,-0.124,0.02,-0.112,0.022283739546786436
47,-0.124,0.031,-0.112,0.02283117860279478
48,-0.124,0.003,-0.113,0.01961920003408759
49,-0.124,-0.02,-0.116,0.014550270751852773
