Iteration,Min,Max,Average,Std. Dev.
0,0.215,23.524,6.084,5.103618277713391
1,0.215,23.524,6.084,5.103618277713391
2,0.215,23.492,6.075,5.094425713546134
3,0.215,23.395,6.054,5.073268306363015
4,0.214,23.393,6.032,5.062823258735009
5,0.208,23.289,5.997,5.03106652560838
6,0.208,23.215,5.956,4.98756565436318
7,0.205,23.19,5.901,4.942798965109438
8,0.197,23.153,5.847,4.911371887997352
9,0.196,23.063,5.784,4.872866036056396
10,0.192,22.838,5.691,4.8073093870990995
11,0.184,22.707,5.59,4.740930625610171
12,0.18,22.558,5.479,4.664806124535653
13,0.167,22.098,5.371,4.581001919577978
14,0.156,21.685,5.283,4.5157090720014255
15,0.142,21.628,5.182,4.470237545221644
16,0.129,21.287,5.065,4.397563953856524
17,0.1,21.151,4.959,4.33843304937931
18,0.079,21.105,4.843,4.292547967695791
19,0.053,20.909,4.721,4.240530136004442
20,0.04,20.317,4.611,4.1638210206291015
21,0.019,20.265,4.516,4.142825598946607
22,-0.004,20.164,4.411,4.084263001303596
23,-0.008,19.782,4.292,4.00634374609838
24,-0.009,18.972,4.178,3.9045218708237996
25,-0.013,18.291,4.083,3.8373034868952374
26,-0.018,18.085,3.968,3.7185594695409487
27,-0.021,18.065,3.851,3.6594789739257663
28,-0.022,17.961,3.747,3.6134020505743143
29,-0.025,17.754,3.617,3.504053099048956
30,-0.048,17.374,3.455,3.3417340331692547
31,-0.065,16.724,3.305,3.235723672048
32,-0.074,15.989,3.141,3.126854534030961
33,-0.081,14.691,3.015,2.9483458636815727
34,-0.088,13.846,2.852,2.777415521146912
35,-0.094,13.339,2.688,2.6474757236901256
36,-0.1,12.694,2.539,2.5533633978891586
37,-0.104,12.464,2.4,2.485192857982487
38,-0.114,12.055,2.277,2.437846118970506
39,-0.116,11.744,2.16,2.3795719285192156
40,-0.118,11.364,2.026,2.315806446459891
41,-0.12,11.2,1.886,2.26540346052189
42,-0.123,10.35,1.759,2.165977788673962
43,-0.124,8.998,1.626,2.004555374970617
44,-0.124,7.096,1.456,1.7936677649745927
45,-0.123,5.682,1.303,1.6674899323321157
46,-0.122,5.609,1.212,1.6432957113722206
47,-0.12,5.175,1.099,1.5613279287037225
48,-0.12,5.097,0.971,1.4505712021388346
49,-0.123,4.828,0.863,1.397531368175166
50,-0.12,4.802,0.766,1.3596442772468227
51,-0.12,4.751,0.664,1.2709485516452719
52,-0.12,4.851,0.57,1.1799224881233152
53,-0.122,4.852,0.506,1.129314492877772
54,-0.124,4.851,0.44,1.0555831056649188
55,-0.113,4.819,0.389,0.9926063101949743
56,-0.109,4.668,0.35,0.9452218155892286
57,-0.115,4.463,0.301,0.8541994779515324
58,-0.117,4.267,0.251,0.7817288125292546
59,-0.099,4.058,0.213,0.7196363005018399
60,-0.103,3.953,0.177,0.668306593511833
61,-0.104,3.831,0.146,0.6206280881257994
62,-0.084,3.43,0.122,0.5606849622379119
63,-0.066,3.341,0.106,0.5313436328801918
64,-0.088,2.809,0.078,0.44862537547423414
65,-0.082,2.321,0.057,0.3759609175598453
66,-0.074,1.827,0.044,0.31412894963098836
67,-0.066,1.163,0.029,0.23910598120419335
68,-0.062,1.154,0.022,0.22976098458124103
69,-0.071,1.149,0.01,0.19341345374777238
70,-0.071,1.123,-0.0,0.17169262072676794
71,-0.072,1.115,-0.007,0.16311716281809394
72,-0.071,1.097,-0.009,0.1609218242439643
73,-0.074,1.024,-0.014,0.15071493478314785
74,-0.07,0.961,-0.013,0.14160022222296612
75,-0.073,0.813,-0.018,0.12082678656329145
76,-0.071,0.441,-0.025,0.06865522334102406
77,-0.076,0.377,-0.029,0.06022932532917698
78,-0.079,0.178,-0.034,0.03552241280223225
79,-0.075,0.112,-0.038,0.027117163998739636
80,-0.071,0.003,-0.046,0.01283177097858165
81,-0.092,0.022,-0.051,0.01766519925685778
82,-0.092,0.075,-0.056,0.022818518416699705
83,-0.082,0.029,-0.064,0.01606282590561799
84,-0.084,0.002,-0.067,0.014770615897068209
85,-0.096,-0.013,-0.069,0.013027104485881232
86,-0.096,-0.046,-0.073,0.009439313128021931
87,-0.11,-0.027,-0.078,0.012117208743461932
88,-0.111,-0.042,-0.085,0.010738162014728485
89,-0.107,-0.074,-0.091,0.007480644404441817
90,-0.116,-0.073,-0.097,0.008687339926961465
91,-0.121,-0.082,-0.104,0.0069041824385652605
92,-0.123,-0.077,-0.108,0.007615358798960669
93,-0.12,-0.076,-0.11,0.00720414979128793
94,-0.123,-0.084,-0.113,0.00637685824968867
95,-0.121,-0.086,-0.114,0.006641609439892437
96,-0.123,-0.085,-0.116,0.006099703839470743
97,-0.124,-0.108,-0.118,0.00350536644587092
98,-0.123,-0.106,-0.12,0.002913563427451008
99,-0.124,-0.092,-0.119,0.00597205356558055
