Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.117,30.428,6.362,6.587460714179212
3,0.093,28.307,5.685,6.1132780705536005
4,0.073,25.737,4.783,5.479867464483725
5,0.053,22.116,3.816,4.731361351958562
6,-0.085,20.473,3.025,4.187088418203249
7,-0.119,17.711,2.265,3.533407989120085
8,-0.108,17.688,1.709,3.148320538761094
9,-0.124,16.792,1.344,2.8199102422781226
10,-0.112,16.22,1.098,2.3982678717316013
11,-0.112,13.803,0.78,1.8630690818757965
12,-0.115,12.241,0.621,1.6022568926941498
13,-0.119,6.829,0.43,1.031643341568045
14,-0.12,6.415,0.278,0.8431772652949852
15,-0.075,4.893,0.205,0.6086488637071062
16,-0.109,4.711,0.171,0.5158571446511119
17,-0.112,3.957,0.155,0.43963609515962654
18,-0.115,2.765,0.118,0.3046601680799064
19,-0.117,0.811,0.087,0.1557928187598368
20,-0.093,0.61,0.054,0.10580346488775694
21,-0.122,0.591,0.048,0.13274151101732742
22,-0.122,0.572,0.014,0.12185027597562696
23,-0.123,0.384,-0.018,0.07962703157406278
24,-0.121,0.37,-0.035,0.08176904179305981
25,-0.123,0.336,-0.044,0.0836471481148427
26,-0.123,0.529,-0.047,0.09404877069528156
27,-0.123,0.554,-0.059,0.09572572966779279
28,-0.124,0.449,-0.053,0.1055838940680121
29,-0.123,0.376,-0.058,0.0887380003332073
30,-0.124,0.267,-0.08,0.06508225376506276
31,-0.124,0.339,-0.069,0.1021020212472909
32,-0.124,0.359,-0.05,0.10414767339707291
33,-0.123,0.309,-0.074,0.08130635578499709
34,-0.124,0.601,-0.046,0.14385775682526442
35,-0.124,0.578,-0.048,0.14099217019246618
36,-0.124,0.408,-0.05,0.10684304576887504
37,-0.123,0.196,-0.073,0.06201271507838909
38,-0.124,0.919,-0.057,0.13150070801100897
39,-0.124,1.008,-0.056,0.1343997979459463
40,-0.124,0.656,-0.061,0.11688354335299962
41,-0.123,0.425,-0.046,0.10236519095153185
42,-0.123,0.442,-0.059,0.10660694592473222
43,-0.124,0.456,-0.046,0.12379507368026782
44,-0.124,0.409,-0.049,0.104412794770429
45,-0.124,0.257,-0.06,0.0845920952710634
46,-0.124,0.402,-0.066,0.09385238918883092
47,-0.124,1.117,-0.036,0.1727862230978513
48,-0.123,0.936,-0.027,0.16780927753221986
49,-0.124,0.473,-0.056,0.09079878240014443
50,-0.123,0.53,-0.041,0.10970974691284263
51,-0.122,0.512,-0.036,0.11521614228622358
52,-0.124,0.633,-0.05,0.1131273939648902
53,-0.123,2.272,-0.01,0.26986400318548837
54,-0.123,2.556,-0.027,0.28638813119722684
55,-0.123,0.356,-0.054,0.10264909253734408
56,-0.124,1.199,-0.035,0.18490740875859293
57,-0.124,1.06,-0.041,0.1554474238256238
58,-0.123,0.633,-0.049,0.12735971380222175
59,-0.123,0.496,-0.055,0.11745682574864102
60,-0.123,0.711,-0.039,0.14920469229563021
61,-0.124,1.166,-0.035,0.17320211402653257
62,-0.123,1.033,-0.027,0.17628671865727405
63,-0.124,0.727,-0.041,0.14370216740728123
64,-0.124,0.988,-0.043,0.15294497469836202
65,-0.124,1.168,-0.014,0.20696254790804497
66,-0.124,0.985,-0.044,0.1472189220989827
67,-0.124,0.976,-0.031,0.17034135107567303
68,-0.124,1.264,-0.049,0.18157783247629733
69,-0.123,1.292,-0.036,0.19528238864154385
70,-0.124,0.669,-0.016,0.1681931021022611
71,-0.124,0.671,-0.026,0.17021876766855779
72,-0.123,0.938,-0.015,0.18323575817419188
73,-0.124,0.848,-0.041,0.13931096705774254
74,-0.124,0.974,-0.001,0.1752168863899669
75,-0.124,0.917,-0.023,0.1547792770101485
76,-0.123,0.635,-0.035,0.1358054593382004
77,-0.123,0.847,-0.021,0.17545565309954153
78,-0.122,0.872,-0.02,0.15885591508264754
79,-0.124,0.531,-0.036,0.12917504787007322
80,-0.124,0.922,-0.002,0.20744334763554992
81,-0.123,1.5,0.015,0.27120616311992846
82,-0.123,1.814,0.013,0.2615952822536844
83,-0.124,0.622,-0.039,0.13474938276381943
84,-0.124,0.467,-0.023,0.12756133871528139
85,-0.122,0.352,-0.052,0.10086366982075892
86,-0.124,0.89,0.014,0.18999970657324472
87,-0.124,0.674,0.004,0.1640795722125849
88,-0.123,0.608,0.002,0.1503818127801838
89,-0.124,0.682,-0.0,0.1717443615003373
90,-0.123,0.827,-0.025,0.16367008590468987
91,-0.124,0.881,0.002,0.18076452894734557
92,-0.123,0.734,-0.022,0.1692525249041141
93,-0.123,0.983,0.013,0.1976523187644685
94,-0.122,0.859,-0.012,0.17900656721259345
95,-0.124,0.851,-0.019,0.15468797529812
96,-0.123,0.905,0.009,0.20845425945317073
97,-0.123,0.882,0.001,0.17907107335807115
98,-0.124,0.519,-0.034,0.13414026083959799
99,-0.124,1.434,0.029,0.2464440924588249
