Iteration,Min,Max,Average,Std. Dev.
0,0.215,23.524,6.084,5.103618277713391
1,0.215,23.524,6.084,5.103618277713391
2,0.205,22.613,5.833,4.860808427071133
3,0.171,19.864,5.401,4.440777402092441
4,0.112,19.826,5.023,4.291392859609354
5,0.029,17.478,4.498,3.8510533178469433
6,0.024,15.843,3.941,3.393425946555511
7,0.008,15.334,3.369,3.2343139160513172
8,-0.079,14.617,2.913,3.1369382397634475
9,-0.122,14.184,2.459,2.9304660825802524
10,-0.122,13.147,1.889,2.5249508651864594
11,-0.12,11.817,1.364,2.224965165393636
12,-0.11,10.087,0.862,1.8570714138386528
13,-0.123,8.554,0.59,1.5590243509681183
14,-0.109,6.649,0.44,1.259561128897877
15,-0.112,4.721,0.329,0.98916176537261
16,-0.117,4.84,0.246,0.8410485367614007
17,-0.117,4.771,0.158,0.7309099060246956
18,-0.115,4.731,0.1,0.6941539820727716
19,-0.113,4.471,0.106,0.6606567731369971
20,-0.119,2.904,0.067,0.46277827407645067
21,-0.121,2.738,0.031,0.4306666918617581
22,-0.12,2.422,0.025,0.3902101967229085
23,-0.12,1.302,0.006,0.24375168664954042
24,-0.095,0.421,-0.047,0.07586704288262631
25,-0.122,0.282,-0.059,0.06676578133240335
26,-0.121,0.052,-0.081,0.03890572196631212
27,-0.123,0.117,-0.082,0.05277350986270939
28,-0.124,0.139,-0.094,0.049025956634555626
29,-0.123,0.063,-0.093,0.04207825372422086
30,-0.123,0.042,-0.096,0.032848300307898565
31,-0.124,0.066,-0.106,0.028725151185138503
32,-0.124,0.161,-0.087,0.06190293679268875
33,-0.124,0.133,-0.094,0.049897338215694295
34,-0.124,0.43,-0.07,0.08922099130343134
35,-0.124,0.649,-0.079,0.11278819834335718
36,-0.124,0.222,-0.088,0.0550779915820847
37,-0.124,0.18,-0.089,0.05785090487830922
38,-0.124,0.214,-0.084,0.06683642705401428
39,-0.124,0.181,-0.094,0.06017035389693451
40,-0.124,0.434,-0.084,0.08524263157781865
41,-0.124,0.508,-0.088,0.09239579175159057
42,-0.124,0.309,-0.091,0.0706448099926593
43,-0.124,0.199,-0.084,0.06676343037607678
44,-0.124,0.04,-0.098,0.034517599850293845
45,-0.124,0.085,-0.095,0.038491692242639
46,-0.124,0.373,-0.086,0.07797513219898583
47,-0.124,0.456,-0.067,0.09789792749603138
48,-0.122,0.119,-0.082,0.053183498035062525
49,-0.123,0.402,-0.076,0.08876408362560448
50,-0.123,0.5,-0.07,0.09597882321929457
51,-0.123,0.058,-0.091,0.043892263807922875
52,-0.124,0.066,-0.092,0.045230444819209965
53,-0.123,0.042,-0.1,0.03636854024181401
54,-0.124,0.007,-0.097,0.03421198568809112
55,-0.124,0.173,-0.088,0.05619320791313239
56,-0.123,0.326,-0.079,0.09506195861091199
57,-0.124,0.337,-0.083,0.07957596717766478
58,-0.124,0.462,-0.093,0.08506282317871579
59,-0.124,0.499,-0.081,0.0983057176613332
60,-0.123,0.325,-0.076,0.08309036493653664
61,-0.124,0.073,-0.084,0.04899077081186126
62,-0.124,0.151,-0.079,0.06583927144790641
63,-0.124,0.304,-0.076,0.07898835231652751
64,-0.124,0.251,-0.075,0.07705297693415997
65,-0.124,0.277,-0.065,0.08886060613734993
66,-0.124,0.085,-0.077,0.058275051127073374
67,-0.124,0.147,-0.073,0.06831764121485445
68,-0.123,0.223,-0.078,0.06809655651113809
69,-0.124,0.211,-0.089,0.059134558146456136
70,-0.122,0.452,-0.056,0.11236948559101462
71,-0.124,0.462,-0.059,0.13085139492968403
72,-0.124,0.723,-0.057,0.1279138203831758
73,-0.124,0.052,-0.081,0.047488954529277094
74,-0.124,0.257,-0.08,0.06966724138024022
75,-0.123,0.253,-0.064,0.08558945854802022
76,-0.122,0.263,-0.067,0.08487546042416483
77,-0.121,0.266,-0.064,0.08371713083856948
78,-0.122,0.32,-0.059,0.09863220511354549
79,-0.123,0.22,-0.049,0.09488259769503987
80,-0.124,0.243,-0.054,0.09116746675565669
81,-0.124,0.269,-0.067,0.10133286748253206
82,-0.123,0.313,-0.057,0.09286646041897297
83,-0.124,0.198,-0.085,0.05878719075887406
84,-0.124,0.434,-0.076,0.09340966015808025
85,-0.123,0.431,-0.076,0.09261646072331386
86,-0.124,0.28,-0.087,0.07058240769830848
87,-0.124,0.448,-0.066,0.11578826618467876
88,-0.124,0.46,-0.072,0.09875066714313566
89,-0.124,0.137,-0.082,0.06228129001989001
90,-0.124,1.053,-0.064,0.16892696493549766
91,-0.124,1.241,-0.055,0.19843991428563115
92,-0.124,0.811,-0.069,0.13633649485397623
93,-0.124,0.723,-0.079,0.12772231702485715
94,-0.123,0.13,-0.066,0.07276337129565288
95,-0.124,0.175,-0.082,0.06214052792477398
96,-0.124,0.348,-0.069,0.10469957253473804
97,-0.124,0.576,-0.065,0.12236591704433974
98,-0.124,0.399,-0.073,0.09380823029263138
99,-0.124,0.453,-0.069,0.11517129767657126
