Iteration,Min,Max,Average,Std. Dev.
0,0.215,23.524,6.084,5.103618277713391
1,0.215,23.524,6.084,5.103618277713391
2,0.207,22.83,5.889,4.914388390657864
3,0.2,20.994,5.581,4.607639018176331
4,0.158,20.971,5.329,4.502733087078104
5,0.099,19.696,5.005,4.223809739513499
6,0.095,18.827,4.674,3.940577984014047
7,0.094,18.565,4.309,3.793173214151509
8,0.047,18.207,3.989,3.7417225794287816
9,-0.013,17.404,3.699,3.631799902067065
10,-0.046,16.901,3.361,3.424786201837782
11,-0.072,16.606,3.002,3.2737143055741478
12,-0.095,16.204,2.666,3.092948870925956
13,-0.118,15.82,2.311,2.8282481291957686
14,-0.121,15.272,2.007,2.627045171668512
15,-0.122,14.199,1.744,2.478868401956771
16,-0.117,13.103,1.463,2.2709601877240733
17,-0.124,11.513,1.196,2.027614714371538
18,-0.122,11.001,0.965,1.8963169796057826
19,-0.114,10.902,0.783,1.8345044849135734
20,-0.114,10.61,0.644,1.738618350175222
21,-0.12,10.506,0.574,1.7084970587049544
22,-0.119,8.919,0.502,1.5159196470858478
23,-0.116,6.082,0.392,1.1604379069069843
24,-0.124,4.804,0.319,0.9836870075123728
25,-0.106,4.604,0.29,0.9526914047315753
26,-0.046,4.789,0.249,0.8711268165630812
27,-0.071,4.826,0.219,0.8381955768872544
28,-0.072,4.832,0.185,0.7642682273951698
29,-0.065,4.64,0.143,0.68204187759113
30,-0.061,3.624,0.101,0.5256271945152345
31,-0.086,3.006,0.08,0.45238804582752373
32,-0.076,2.386,0.079,0.3808645116417105
33,-0.092,1.273,0.039,0.22363275111371275
34,-0.093,0.727,0.007,0.11630320766020733
35,-0.109,0.179,-0.013,0.05105769020528698
36,-0.106,0.068,-0.022,0.03616791335877866
37,-0.117,0.142,-0.034,0.041467593777425815
38,-0.121,0.144,-0.046,0.041935931639471145
39,-0.12,0.102,-0.058,0.0326610828944937
40,-0.107,0.112,-0.067,0.03285170840569541
41,-0.111,0.12,-0.074,0.032475246090751524
42,-0.118,0.043,-0.083,0.021988683865021775
43,-0.118,0.009,-0.09,0.02067513674217461
44,-0.123,-0.047,-0.099,0.013667061711567922
45,-0.123,-0.056,-0.105,0.013079906833810922
46,-0.123,-0.084,-0.111,0.00824775471359679
47,-0.123,-0.085,-0.112,0.008776339406289073
48,-0.123,-0.076,-0.115,0.008893823429168026
49,-0.124,-0.059,-0.113,0.013699400325605647
50,-0.124,-0.058,-0.116,0.011373864606709798
51,-0.124,-0.101,-0.119,0.005130351648235071
52,-0.124,-0.087,-0.119,0.007051596836403079
53,-0.124,-0.079,-0.118,0.009915712008367774
54,-0.124,-0.095,-0.119,0.0068521461726390506
55,-0.124,-0.084,-0.119,0.006993736016865709
56,-0.124,-0.089,-0.12,0.0065522115938509784
57,-0.124,-0.06,-0.119,0.009864768255507013
58,-0.124,-0.062,-0.119,0.011896713351123047
59,-0.124,-0.072,-0.119,0.008988045892322478
60,-0.124,-0.0,-0.116,0.018723501706289128
61,-0.124,0.06,-0.117,0.02626223108465292
62,-0.124,0.047,-0.116,0.024877971900120772
63,-0.124,-0.075,-0.119,0.009238727025336471
64,-0.124,0.064,-0.116,0.027042154508548178
65,-0.124,0.241,-0.111,0.05158479067896347
66,-0.124,0.173,-0.114,0.04212629063326179
67,-0.124,0.162,-0.112,0.040619146961575654
68,-0.124,-0.056,-0.115,0.016304149014775768
69,-0.124,-0.059,-0.117,0.013218739629204302
70,-0.124,-0.083,-0.118,0.007808920804747252
71,-0.124,-0.087,-0.12,0.007081819285251862
72,-0.124,-0.07,-0.117,0.010923405868701688
73,-0.124,-0.072,-0.119,0.009425771797213309
74,-0.124,-0.095,-0.119,0.007766380514271553
75,-0.124,-0.098,-0.12,0.005326716332924756
76,-0.124,-0.081,-0.12,0.007876725011838837
77,-0.124,-0.08,-0.118,0.008458835975986801
78,-0.124,-0.09,-0.119,0.0074118381289759025
79,-0.124,-0.067,-0.118,0.009352471636600848
80,-0.124,-0.053,-0.118,0.01133305955881078
81,-0.124,-0.06,-0.119,0.009678360511204225
82,-0.124,-0.077,-0.118,0.008989147459631613
83,-0.124,-0.098,-0.12,0.005467391731365559
84,-0.124,-0.05,-0.116,0.01519096780235371
85,-0.124,-0.033,-0.116,0.017496838657456187
86,-0.124,-0.078,-0.118,0.009959363109192935
87,-0.124,-0.083,-0.118,0.009520309968618778
88,-0.124,-0.085,-0.116,0.010830552260362458
89,-0.124,-0.087,-0.119,0.008302037217833071
90,-0.124,-0.082,-0.118,0.009304240166971855
91,-0.124,-0.055,-0.117,0.012901173354148076
92,-0.124,-0.057,-0.118,0.011989335307221042
93,-0.124,-0.068,-0.118,0.011443206226976116
94,-0.124,-0.081,-0.117,0.009483884306953412
95,-0.124,-0.091,-0.118,0.00808616737418652
96,-0.124,-0.087,-0.119,0.008545304323640496
97,-0.124,-0.055,-0.118,0.011019905411965928
98,-0.124,-0.056,-0.118,0.012421885415302607
99,-0.124,-0.068,-0.119,0.011505788830933518
