Iteration,Min,Max,Average,Std. Dev.
0,0.215,23.524,6.084,5.103618277713391
1,0.215,23.524,6.084,5.103618277713391
2,0.204,22.459,5.794,4.823770388360931
3,0.157,19.499,5.342,4.386376288201002
4,0.1,19.461,4.978,4.242898195363917
5,0.024,17.376,4.501,3.845532151534384
6,0.02,15.976,4.016,3.4456269024149697
7,0.019,15.557,3.527,3.3055936971432587
8,-0.035,15.048,3.132,3.2395885583872746
9,-0.095,14.825,2.762,3.0754025163928813
10,-0.121,14.128,2.304,2.751678143062336
11,-0.123,13.248,1.838,2.522849023975614
12,-0.12,12.108,1.362,2.2342983143390978
13,-0.104,11.08,1.0,1.9751532467845971
14,-0.121,9.739,0.735,1.724457092743909
15,-0.107,7.445,0.566,1.4267356731312302
16,-0.123,5.529,0.478,1.252368012584681
17,-0.12,4.567,0.355,1.0152855810238668
18,-0.117,4.58,0.228,0.8324627544554456
19,-0.114,4.647,0.154,0.7802572097114429
20,-0.122,4.834,0.14,0.784892345793359
21,-0.107,4.839,0.136,0.7809802635696887
22,-0.106,4.841,0.104,0.7260506950688024
23,-0.114,4.755,0.068,0.6910942073157232
24,-0.106,4.063,0.046,0.5976004112627822
25,-0.103,3.068,0.021,0.4633108063142676
26,-0.118,1.377,-0.011,0.2594479734552953
27,-0.123,1.109,-0.021,0.21083501645601768
28,-0.115,1.137,-0.027,0.18882464228914128
29,-0.121,0.842,-0.05,0.1307062579648308
30,-0.12,0.073,-0.068,0.029385030770554682
31,-0.116,0.859,-0.059,0.13613190114318865
32,-0.123,2.202,-0.033,0.32375612090099226
33,-0.123,2.33,-0.039,0.3425109154281224
34,-0.124,1.858,-0.041,0.27650052199638125
35,-0.122,1.341,-0.055,0.2039686598549372
36,-0.122,0.6,-0.067,0.10121324180623135
37,-0.114,0.379,-0.075,0.06771405098331323
38,-0.118,0.076,-0.071,0.037190170764909755
39,-0.12,0.089,-0.078,0.036205965126047186
40,-0.114,0.068,-0.081,0.03098467523425427
41,-0.122,0.051,-0.091,0.024029404321548247
42,-0.121,-0.045,-0.096,0.014062992833126776
43,-0.122,-0.042,-0.101,0.013755269219545683
44,-0.121,-0.028,-0.104,0.017344615438507537
45,-0.123,-0.049,-0.108,0.013306506862940945
46,-0.124,-0.044,-0.109,0.016819382844407038
47,-0.124,-0.04,-0.105,0.020428933454306453
48,-0.123,-0.043,-0.108,0.019105690175906638
49,-0.123,0.02,-0.104,0.027817895869452502
50,-0.124,0.036,-0.107,0.0285798161305146
51,-0.124,-0.039,-0.11,0.01969455289295726
52,-0.124,-0.066,-0.114,0.013650698001987234
53,-0.124,-0.079,-0.113,0.014397700973212137
54,-0.124,-0.087,-0.114,0.010471516806852736
55,-0.124,-0.023,-0.111,0.019593606375963277
56,-0.124,-0.056,-0.112,0.015555473279663518
57,-0.124,-0.076,-0.115,0.011801602069982391
58,-0.124,-0.054,-0.115,0.013001295336726594
59,-0.124,-0.059,-0.115,0.014314285987055008
60,-0.124,-0.066,-0.113,0.014857712855374652
61,-0.124,-0.075,-0.117,0.010022605932026836
62,-0.124,0.062,-0.11,0.02870794007940098
63,-0.124,0.018,-0.111,0.023909472280298282
64,-0.124,-0.06,-0.114,0.014730474029587827
65,-0.124,-0.029,-0.11,0.01915799903604182
66,-0.124,-0.059,-0.113,0.014234178682960303
67,-0.123,-0.061,-0.11,0.014631560047312636
68,-0.124,0.031,-0.109,0.027068455362375923
69,-0.124,0.032,-0.11,0.026944290331696548
70,-0.124,-0.05,-0.112,0.015613084572843095
71,-0.124,0.011,-0.11,0.026403460963549927
72,-0.124,0.025,-0.109,0.025240333938910505
73,-0.124,0.008,-0.11,0.025162028084312327
74,-0.124,-0.015,-0.112,0.02273096425587095
75,-0.124,0.054,-0.112,0.026974938045100632
76,-0.124,0.077,-0.113,0.029980142783785992
77,-0.124,-0.007,-0.111,0.02502824320054791
78,-0.124,-0.01,-0.111,0.02247907737337255
79,-0.124,0.038,-0.106,0.030999066070788603
80,-0.124,0.035,-0.109,0.02826350286706057
81,-0.124,-0.018,-0.109,0.023233813856382932
82,-0.124,-0.053,-0.111,0.017827254079342252
83,-0.124,-0.048,-0.114,0.013964956884993529
84,-0.124,-0.024,-0.112,0.020354994275467282
85,-0.124,0.009,-0.111,0.026221814680779054
86,-0.124,0.045,-0.107,0.03228352720228494
87,-0.123,0.018,-0.107,0.02862615218301798
88,-0.124,-0.036,-0.11,0.021532172711926454
89,-0.124,0.003,-0.111,0.02380822204135281
90,-0.124,0.055,-0.111,0.02632895541326121
91,-0.124,0.068,-0.107,0.03251037768173769
92,-0.124,0.005,-0.11,0.026861201384425944
93,-0.124,0.022,-0.112,0.028121670418280956
94,-0.124,-0.044,-0.109,0.01959068117314398
95,-0.124,-0.043,-0.114,0.017435762212544604
96,-0.124,-0.024,-0.112,0.023444148865453974
97,-0.124,-0.017,-0.111,0.021345000041836402
98,-0.124,-0.055,-0.114,0.01459611884981835
99,-0.124,0.039,-0.108,0.03288979357184323
