Iteration,Min,Max,Average,Std. Dev.
0,1.639,19.734,9.093,6.119611718451688
1,1.639,19.734,9.093,6.119611718451688
2,1.574,19.719,8.862,5.997768334471598
3,1.408,19.43,8.413,5.762787487142125
4,1.352,19.293,7.911,5.480924318582452
5,1.335,18.894,7.637,5.238722215738425
6,1.282,18.583,7.314,5.000354783556055
7,1.108,18.226,6.969,4.796923862597907
8,0.959,18.059,6.736,4.739309010888449
9,0.734,17.916,6.559,4.74128234758969
10,0.672,17.597,6.394,4.670432267076036
11,0.734,16.871,6.208,4.392256626560372
12,0.868,16.459,6.081,4.217831227667885
13,0.895,15.37,5.928,3.922259264008822
14,1.043,15.348,5.903,3.879480579797671
15,1.156,15.186,5.869,3.8107169296034726
16,1.446,14.796,5.834,3.6674808417693816
17,1.509,13.437,5.649,3.259265259689833
18,1.741,12.599,5.562,2.9930688992731476
19,2.132,10.565,5.329,2.3676450087930774
20,2.682,8.416,5.114,1.7197413297559039
21,2.833,7.33,4.782,1.1532820274006226
22,3.076,7.308,4.515,1.1517924450174715
23,2.007,6.946,4.335,1.2423311834008384
24,1.805,6.751,4.276,1.209572121722686
25,1.768,6.198,4.211,1.084624342403408
26,1.581,5.031,4.053,0.9269738541183538
27,1.408,4.448,3.84,0.9026177630161105
28,1.37,4.292,3.626,0.9704748027363462
29,1.323,4.163,3.333,1.0019582785201233
30,1.309,4.143,3.125,1.0123461360913637
31,1.306,4.139,2.878,0.9916531737956346
32,1.348,3.86,2.522,0.8565839469162728
33,1.194,3.611,2.125,0.7467627289235966
34,0.835,3.37,1.833,0.7403869901653308
35,0.531,3.266,1.534,0.8321869245578903
36,0.469,2.712,1.291,0.6978061958311422
37,0.549,2.414,1.129,0.5976453527494072
38,0.582,1.962,1.031,0.4666966798765414
39,0.57,1.492,0.87,0.27859068964554573
40,0.326,1.064,0.701,0.1979767835075241
41,0.287,0.723,0.549,0.126655710656975
42,0.239,0.687,0.392,0.15187222064138522
43,0.157,0.505,0.267,0.11023649866904711
44,0.076,0.461,0.208,0.10610992295226991
45,0.047,0.304,0.152,0.07071153684178962
46,0.022,0.188,0.11,0.04963939830468282
47,0.026,0.156,0.086,0.04004399796694852
48,0.038,0.105,0.066,0.025306026577891313
49,0.035,0.112,0.057,0.025127044110465003
