Iteration,Min,Max,Average,Std. Dev.
0,0.215,23.524,6.084,5.103618277713391
1,0.215,23.524,6.084,5.103618277713391
2,0.211,23.183,5.985,5.007228336795747
3,0.211,22.201,5.803,4.821920088437598
4,0.199,22.188,5.631,4.74698957534679
5,0.161,21.315,5.391,4.533588632080449
6,0.16,20.691,5.126,4.290650736436821
7,0.141,20.492,4.805,4.118772261437803
8,0.095,20.201,4.507,4.039840097743426
9,0.036,19.512,4.222,3.9238858515211477
10,0.006,17.776,3.874,3.72645780102048
11,-0.015,17.565,3.502,3.5738599102117856
12,-0.061,17.315,3.162,3.4047694672891358
13,-0.1,17.065,2.78,3.120719357811925
14,-0.105,16.683,2.441,2.8992929466920443
15,-0.121,15.866,2.154,2.7803913125182227
16,-0.124,14.934,1.827,2.5760695018246156
17,-0.123,13.424,1.507,2.322696559280018
18,-0.124,12.9,1.213,2.179467637791035
19,-0.121,12.794,0.963,2.097206119810321
20,-0.121,12.47,0.764,1.968942568304112
21,-0.118,12.352,0.668,1.9377891380835526
22,-0.115,10.455,0.575,1.6965050776737178
23,-0.123,6.808,0.429,1.2212190520023125
24,-0.108,5.119,0.329,0.9882274440324019
25,-0.069,4.699,0.294,0.9523489180946413
26,-0.065,4.83,0.25,0.8335087135631029
27,-0.048,4.782,0.228,0.788266665580995
28,-0.035,4.679,0.193,0.7162233312006656
29,-0.119,3.887,0.148,0.572506636572947
30,-0.122,1.773,0.092,0.29820718758636516
31,-0.117,1.22,0.08,0.25447042931596253
32,-0.094,2.251,0.06,0.324807313819409
33,-0.109,2.244,0.064,0.3388565841446316
34,-0.104,1.852,0.066,0.34156869749995394
35,-0.109,1.438,0.024,0.2243491695239714
36,-0.091,0.88,-0.009,0.1341559762935907
37,-0.094,0.651,0.002,0.12121996865748848
38,-0.09,0.344,-0.011,0.08252115604802837
39,-0.087,0.281,-0.022,0.06280528573651922
40,-0.093,0.249,-0.033,0.05805317034803345
41,-0.117,0.234,-0.04,0.05753539914078471
42,-0.108,0.112,-0.051,0.042840923196785466
43,-0.117,0.066,-0.066,0.037903892713380585
44,-0.12,-0.012,-0.083,0.02406375718266891
45,-0.119,-0.022,-0.095,0.022434515718255596
46,-0.123,-0.052,-0.103,0.014600412475949188
47,-0.124,-0.043,-0.105,0.016828203478539895
48,-0.123,-0.05,-0.108,0.016263945532825737
49,-0.123,-0.005,-0.107,0.022485632740152604
50,-0.124,-0.04,-0.111,0.018526888548379226
51,-0.124,-0.049,-0.112,0.019207892368073663
52,-0.124,-0.04,-0.111,0.016655631883871817
53,-0.124,-0.024,-0.112,0.022159185628856378
54,-0.124,-0.032,-0.109,0.021035189771517
55,-0.124,0.008,-0.107,0.024184084366148988
56,-0.124,-0.029,-0.11,0.022427713687608153
57,-0.124,-0.028,-0.11,0.01873375050788603
58,-0.124,-0.095,-0.117,0.007533992160973493
59,-0.124,-0.02,-0.109,0.02350469381619645
60,-0.124,0.007,-0.107,0.027998578768462443
61,-0.124,0.013,-0.107,0.03208403703764429
62,-0.124,0.006,-0.11,0.025425892476935903
63,-0.124,0.234,-0.103,0.05288907949265874
64,-0.124,0.222,-0.102,0.06521601053380546
65,-0.124,0.19,-0.098,0.0507901541774681
66,-0.124,0.116,-0.105,0.03817234051822973
67,-0.124,0.078,-0.1,0.04101336288392278
68,-0.124,0.029,-0.105,0.03320311038626904
69,-0.124,0.05,-0.107,0.031616741661308595
70,-0.124,0.048,-0.101,0.0405860470497154
71,-0.124,0.057,-0.105,0.038010138941069874
72,-0.124,0.054,-0.103,0.033070774640436076
73,-0.124,0.033,-0.109,0.026037725592330502
74,-0.124,0.001,-0.108,0.02766402578212492
75,-0.124,0.008,-0.107,0.02818625157883984
76,-0.124,-0.009,-0.111,0.023958420037156963
77,-0.124,0.024,-0.101,0.031121021331041675
78,-0.124,-0.024,-0.105,0.022176012964401744
79,-0.124,-0.004,-0.099,0.03396206678875461
80,-0.124,-0.005,-0.102,0.029562633561243258
81,-0.124,0.072,-0.1,0.042846226673977125
82,-0.123,0.044,-0.098,0.037386106420353414
83,-0.124,-0.07,-0.112,0.013829738597917671
84,-0.124,0.066,-0.103,0.03384894579188625
85,-0.124,0.1,-0.109,0.03407921631320493
86,-0.124,0.172,-0.102,0.05046639743986499
87,-0.124,0.164,-0.101,0.05254138204869841
88,-0.124,0.079,-0.095,0.0496190610470259
89,-0.124,0.025,-0.108,0.030226865576779973
90,-0.124,0.119,-0.101,0.039937773478548655
91,-0.124,0.134,-0.1,0.04555650148878572
92,-0.124,0.04,-0.105,0.034362316537176495
93,-0.124,0.026,-0.103,0.03570385986241155
94,-0.123,0.027,-0.094,0.03910255646582963
95,-0.124,0.006,-0.101,0.03306088449203808
96,-0.124,0.043,-0.104,0.03439459995794628
97,-0.124,0.036,-0.101,0.03624180937071997
98,-0.124,0.026,-0.103,0.03348467551858455
99,-0.124,0.025,-0.104,0.0365525168680929
