Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.112,31.64,6.742,6.801659494884985
3,0.112,31.547,6.72,6.786864986824659
4,0.112,31.459,6.689,6.76478273744602
5,0.112,31.241,6.646,6.729932361275178
6,0.112,31.152,6.598,6.698000804921702
7,0.112,30.877,6.547,6.652366419468219
8,0.11,30.467,6.496,6.604249365607604
9,0.106,30.431,6.435,6.555113765675394
10,0.099,30.178,6.371,6.49969738755505
11,0.098,29.981,6.309,6.447381068802086
12,0.097,29.713,6.248,6.408801408608647
13,0.096,29.335,6.181,6.351179202545235
14,0.096,28.646,6.098,6.257798353395016
15,0.094,28.315,6.021,6.182243609074453
16,0.091,27.711,5.942,6.09773668885173
17,0.088,26.783,5.859,6.020031505455084
18,0.082,25.905,5.771,5.944847270267645
19,0.079,25.865,5.678,5.88680160436238
20,0.078,25.469,5.604,5.823546678641559
21,0.078,24.7,5.507,5.729597094764015
22,0.078,24.586,5.416,5.654587488154806
23,0.078,24.383,5.321,5.551612364261564
24,0.078,23.968,5.215,5.426715163700654
25,0.077,23.679,5.129,5.329566892670332
26,0.077,23.298,5.035,5.251826171144099
27,0.074,22.695,4.926,5.134990004775387
28,0.072,22.575,4.837,5.0603034478942295
29,0.071,22.467,4.723,4.959870772955395
30,0.065,22.079,4.623,4.873136250127559
31,0.062,21.82,4.519,4.779564390702399
32,0.055,21.276,4.424,4.699274103009897
33,0.055,20.996,4.322,4.611744462679664
34,0.049,20.944,4.208,4.516927070538914
35,0.048,20.62,4.113,4.448765251880891
36,0.046,19.996,3.999,4.348953788879893
37,0.045,19.595,3.876,4.244881970302804
38,0.044,18.96,3.772,4.166589993291378
39,0.042,18.77,3.671,4.107798038433236
40,0.029,18.743,3.571,4.06390186254773
41,0.025,18.281,3.473,4.011442012409708
42,0.021,17.934,3.377,3.96169733251343
43,0.008,17.755,3.289,3.9181203929671855
44,-0.038,17.126,3.169,3.8178806123191404
45,-0.042,16.859,3.05,3.7277864105637413
46,-0.048,16.805,2.917,3.625440490580466
47,-0.056,16.763,2.81,3.5538895532676156
48,-0.073,16.657,2.689,3.4759300154904285
49,-0.079,16.422,2.576,3.413963340451003
