Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.112,31.587,6.725,6.7921224398452456
3,0.112,31.316,6.661,6.748600634083089
4,0.112,31.023,6.56,6.675856502828099
5,0.11,30.215,6.406,6.5497226865689875
6,0.104,29.859,6.226,6.426368580496116
7,0.093,28.65,6.019,6.24141361208537
8,0.077,26.718,5.806,6.033016681931996
9,0.063,26.538,5.548,5.832388465114118
10,0.04,25.175,5.264,5.585916340798093
11,0.039,24.085,4.978,5.336717835989852
12,0.036,22.558,4.697,5.175579861203506
13,0.035,21.083,4.385,4.936988413888352
14,0.033,19.523,4.033,4.576050046881689
15,-0.001,19.335,3.744,4.376150833830947
16,-0.073,18.835,3.394,4.081686214072744
17,-0.102,18.606,3.038,3.8574201533856667
18,-0.117,17.349,2.709,3.6183663372271444
19,-0.124,16.148,2.358,3.359403245799479
20,-0.11,15.842,2.085,3.0822550515259266
21,-0.112,15.593,1.769,2.86971616755296
22,-0.114,14.805,1.546,2.7049555477384075
23,-0.119,13.404,1.288,2.3879692117249176
24,-0.123,9.926,1.01,1.902686637646973
25,-0.118,7.42,0.795,1.5422777444283529
26,-0.121,6.716,0.598,1.2810038873769858
27,-0.113,5.92,0.463,1.0273743696788218
28,-0.123,5.714,0.377,0.9042150630965766
29,-0.089,5.513,0.293,0.7991456226778186
30,-0.106,4.706,0.244,0.7136659977446367
31,-0.088,4.104,0.231,0.6312555959446909
32,-0.087,2.766,0.184,0.4619182309332384
33,-0.108,2.099,0.158,0.3072940778196764
34,-0.104,3.554,0.161,0.4159068176037813
35,-0.063,3.996,0.154,0.42468000651825993
36,-0.065,3.722,0.142,0.3744558216283292
37,-0.056,3.38,0.136,0.34400179512164003
38,-0.075,2.716,0.125,0.2786275931484372
39,-0.108,0.948,0.108,0.12371459130788144
40,-0.091,0.487,0.094,0.07394551115761289
41,-0.076,0.39,0.085,0.07677986104124722
42,-0.073,0.308,0.06,0.060294174977654415
43,-0.119,0.29,0.035,0.06413253068146266
44,-0.117,0.246,0.005,0.06184789512489846
45,-0.112,0.208,-0.023,0.055586701699571764
46,-0.123,0.116,-0.055,0.04163458396154934
47,-0.122,0.097,-0.073,0.03703116805851433
48,-0.124,0.074,-0.087,0.039020777694993944
49,-0.124,0.046,-0.103,0.026076876424499858
