Iteration,Min,Max,Average,Std. Dev.
0,1.639,19.734,9.093,6.119611718451688
1,1.639,19.734,9.093,6.119611718451688
2,1.537,19.711,8.747,5.940055225034615
3,1.246,19.247,8.05,5.636049949139793
4,1.144,19.04,7.358,5.264852233403329
5,1.113,18.485,6.975,4.913736094302451
6,1.007,17.746,6.496,4.553258479745224
7,0.729,15.699,5.948,3.935309231438646
8,0.66,14.286,5.66,3.537642228924765
9,1.373,13.031,5.501,3.0961757523383264
10,2.829,10.238,5.267,2.1547518288368406
11,3.801,7.085,4.761,1.0422347239230012
12,3.222,6.337,4.45,0.7818705269343684
13,2.301,6.158,4.12,0.9746178220702154
14,2.274,5.737,3.924,0.8507348396905368
15,2.11,5.487,3.75,0.8318343590271252
16,1.794,5.346,3.527,0.8795631120758155
17,1.337,4.543,3.174,0.8075468569884299
18,1.359,4.224,2.746,0.7360869873473734
19,1.215,3.034,2.109,0.552446954467371
20,0.993,2.061,1.457,0.3331478342865873
21,0.011,1.349,0.721,0.41404056568371794
22,-0.066,0.934,0.428,0.29748973305380344
23,0.028,1.526,0.361,0.42913150483279705
24,0.023,1.446,0.31,0.41975818958421074
25,-0.033,1.322,0.27,0.38871338607086503
26,0.055,0.497,0.208,0.13704341250459426
27,0.02,0.447,0.152,0.12011960397325516
28,-0.021,0.125,0.063,0.045213843033300526
29,-0.059,0.171,0.038,0.06951690303878273
30,-0.058,0.256,0.03,0.08821258745167695
31,-0.088,0.068,-0.019,0.04031866087050857
32,-0.112,0.168,-0.026,0.08343742791679526
33,-0.104,0.208,-0.027,0.09611498759103568
34,-0.097,0.212,-0.026,0.10072860542565275
35,-0.117,0.106,-0.039,0.07403288120872663
36,-0.091,0.043,-0.056,0.04056152976967759
37,-0.109,0.104,-0.062,0.060412705572812746
38,-0.122,-0.042,-0.08,0.024621243381988102
39,-0.115,0.092,-0.061,0.06727444360726291
40,-0.122,0.135,-0.066,0.08669836124452093
41,-0.118,-0.002,-0.075,0.047011514437297355
42,-0.123,0.724,-0.007,0.25806317499497355
43,-0.121,0.478,-0.049,0.18558235534830964
44,-0.122,-0.003,-0.096,0.03903571608436696
45,-0.124,-0.012,-0.09,0.03618425326745356
46,-0.12,0.116,-0.081,0.07358176472864124
47,-0.121,0.134,-0.051,0.09225503696307025
48,-0.122,-0.004,-0.082,0.04154082260055264
49,-0.112,0.013,-0.083,0.04091652077296917
