Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.114,29.514,6.086,6.43013510462134
3,0.078,27.558,5.048,5.715613160819121
4,0.053,24.042,3.836,4.8824977034770995
5,-0.071,19.658,2.839,4.103651352809458
6,-0.115,18.116,2.113,3.5619193539890763
7,-0.101,17.135,1.539,2.956201111739502
8,-0.121,17.099,1.186,2.6623939911264016
9,-0.121,15.666,0.909,2.2330424901298516
10,-0.108,14.736,0.675,1.8346893918195895
11,-0.122,11.263,0.454,1.3406725218290576
12,-0.112,9.322,0.324,1.1450418663700799
13,-0.113,4.855,0.205,0.72758377067767
14,-0.122,4.566,0.157,0.6058332559005207
15,-0.118,4.06,0.108,0.4509519114237164
16,-0.116,2.924,0.094,0.331521999443661
17,-0.122,1.637,0.068,0.20947793927523822
18,-0.117,0.913,0.04,0.1366326411400728
19,-0.117,0.443,0.002,0.08697674980544218
20,-0.122,0.692,-0.024,0.09396327518119282
21,-0.116,0.842,-0.017,0.12626863228585292
22,-0.122,0.829,-0.031,0.12676795841485627
23,-0.123,0.25,-0.04,0.07479724067261263
24,-0.123,0.325,-0.055,0.0648441677160036
25,-0.124,0.202,-0.069,0.057028354091805525
26,-0.123,0.333,-0.066,0.06663053465743167
27,-0.124,0.284,-0.075,0.07260367304092367
28,-0.122,0.238,-0.072,0.07423801426048558
29,-0.124,0.233,-0.078,0.06512845191422435
30,-0.124,0.1,-0.092,0.04091854178589839
31,-0.124,0.124,-0.086,0.0509944054995315
32,-0.124,0.192,-0.087,0.056360571931901145
33,-0.124,0.278,-0.08,0.06698428253101259
34,-0.124,0.218,-0.083,0.06565517812336273
35,-0.124,0.199,-0.09,0.05792000958852225
36,-0.124,0.191,-0.083,0.06080803447943545
37,-0.124,0.085,-0.093,0.03891513083064381
38,-0.124,0.361,-0.087,0.0675818387643457
39,-0.124,0.385,-0.083,0.07770661859745419
40,-0.124,0.269,-0.087,0.07044564284280448
41,-0.124,0.229,-0.077,0.06522574466049827
42,-0.124,0.318,-0.09,0.05880254465821193
43,-0.124,0.334,-0.081,0.08354589218959446
44,-0.124,0.345,-0.075,0.0795603254490433
45,-0.124,0.244,-0.086,0.057762410708087374
46,-0.124,0.258,-0.081,0.07169631197455616
47,-0.124,0.261,-0.071,0.0869995181109348
48,-0.124,0.235,-0.071,0.07340473813273295
49,-0.124,0.158,-0.084,0.05924434384373699
