Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.113,31.439,6.678,6.76563820858049
3,0.113,30.88,6.545,6.677408451740208
4,0.112,30.372,6.371,6.553810218716135
5,0.102,29.175,6.146,6.369571071679403
6,0.095,28.689,5.909,6.20933518852037
7,0.082,27.247,5.666,5.998786015793506
8,0.067,25.096,5.438,5.773534306843957
9,0.054,24.908,5.184,5.577717520249496
10,0.034,23.656,4.92,5.34939784966493
11,0.033,22.703,4.673,5.133163028534329
12,0.031,21.443,4.446,5.006044213471785
13,0.03,20.873,4.203,4.8200710648005565
14,0.029,19.7,3.939,4.541374224321317
15,0.026,19.564,3.723,4.380739931838248
16,-0.03,19.223,3.472,4.158150548089902
17,-0.08,19.073,3.215,3.9788041747981264
18,-0.099,18.288,2.975,3.8038973811709975
19,-0.091,17.054,2.727,3.62821816393279
20,-0.114,16.924,2.537,3.4266601620209935
21,-0.122,16.826,2.303,3.224860579016304
22,-0.122,16.533,2.133,3.1227177845120906
23,-0.122,16.038,1.918,2.9441179609182293
24,-0.122,14.798,1.728,2.74873287741353
25,-0.118,13.783,1.567,2.5658070889350704
26,-0.101,13.002,1.403,2.4156364260785685
27,-0.117,11.754,1.232,2.2386355262619175
28,-0.121,11.475,1.114,2.1475511422457068
29,-0.119,10.985,0.986,1.9996961910590947
30,-0.117,10.626,0.87,1.8477663729759355
31,-0.122,10.368,0.754,1.6810193494605616
32,-0.121,9.163,0.648,1.4983984701711919
33,-0.107,7.31,0.551,1.328995456634819
34,-0.095,7.179,0.468,1.1698246056067443
35,-0.119,7.08,0.42,1.1126821865809207
36,-0.122,6.824,0.37,1.0285494088881322
37,-0.117,6.61,0.32,0.9653217580674888
38,-0.116,6.188,0.291,0.9136645746283019
39,-0.099,6.041,0.265,0.868223320697924
40,-0.083,6.019,0.244,0.8304441049937569
41,-0.072,5.626,0.214,0.7664670814136078
42,-0.069,5.297,0.19,0.7138463640270523
43,-0.074,5.118,0.173,0.6745218916056183
44,-0.086,4.44,0.142,0.5562654977065776
45,-0.081,3.615,0.121,0.4355471837344904
46,-0.095,2.459,0.097,0.2850628121933089
47,-0.028,2.304,0.087,0.26590450498505414
48,-0.064,1.648,0.073,0.199638425030953
49,-0.074,1.408,0.065,0.1650675858783503
