Iteration,Min,Max,Average,Std. Dev.
0,0.215,23.524,6.084,5.103618277713391
1,0.215,23.524,6.084,5.103618277713391
2,0.214,23.373,6.04,5.060119687896501
3,0.213,22.913,5.948,4.9661449478846285
4,0.21,22.907,5.854,4.923201201025513
5,0.184,22.437,5.712,4.795083582356939
6,0.184,22.097,5.548,4.632677142857595
7,0.174,21.985,5.335,4.4861868447741085
8,0.141,21.816,5.131,4.400331464884784
9,0.113,21.404,4.918,4.297679297824465
10,0.104,20.345,4.635,4.133768799036786
11,0.074,19.712,4.331,3.987410770008776
12,0.029,18.993,4.044,3.8395334035500515
13,-0.015,18.022,3.736,3.6124103568827226
14,-0.023,17.856,3.451,3.417229423376371
15,-0.056,17.544,3.215,3.331533222369515
16,-0.101,17.203,2.965,3.1745683950917813
17,-0.123,16.63,2.722,3.052933816230162
18,-0.12,16.42,2.467,2.9818296296086606
19,-0.121,16.375,2.193,2.896687913518571
20,-0.123,16.235,1.886,2.712014802243444
21,-0.119,16.183,1.609,2.69413969777413
22,-0.115,15.257,1.367,2.572163426374518
23,-0.122,12.965,1.119,2.2430587477807618
24,-0.123,11.555,0.904,1.9412112356229896
25,-0.094,11.148,0.764,1.8182767537956763
26,-0.115,9.255,0.625,1.5554957218036864
27,-0.117,8.934,0.532,1.478979168758023
28,-0.117,7.406,0.447,1.2622437780403877
29,-0.118,4.757,0.33,0.9423625596885499
30,-0.114,4.652,0.234,0.7184304461464732
31,-0.121,4.278,0.171,0.6381567381531308
32,-0.096,3.737,0.156,0.5683691449806061
33,-0.096,2.402,0.109,0.36147150243352194
34,-0.072,0.483,0.06,0.13203420929166357
35,-0.113,0.186,0.013,0.05548589122724517
36,-0.121,0.129,-0.01,0.05472144905370524
37,-0.123,0.11,-0.046,0.0459958065561952
38,-0.123,0.078,-0.075,0.03438696203078066
39,-0.12,0.059,-0.09,0.030928712352473568
40,-0.123,0.019,-0.1,0.025494996112605556
41,-0.123,0.052,-0.103,0.031891946450347784
42,-0.123,0.014,-0.104,0.02367247324302321
43,-0.124,-0.055,-0.109,0.015074594562643671
44,-0.124,-0.05,-0.111,0.015008824545154181
45,-0.124,-0.07,-0.113,0.013513732279507668
46,-0.124,-0.035,-0.114,0.015101014347740261
47,-0.124,-0.039,-0.11,0.018098128271066594
48,-0.124,-0.079,-0.112,0.01434758090399071
49,-0.124,-0.034,-0.106,0.02572751823535045
50,-0.124,0.053,-0.106,0.030541106899851476
51,-0.124,0.037,-0.107,0.027436114842868668
52,-0.124,-0.088,-0.114,0.010456326831347526
53,-0.124,0.012,-0.11,0.02719361823289118
54,-0.124,0.001,-0.108,0.027381439429602288
55,-0.124,-0.002,-0.106,0.0236481656514264
56,-0.124,-0.017,-0.109,0.023796499457601605
57,-0.124,0.03,-0.106,0.028825568773850837
58,-0.123,0.01,-0.111,0.024892166034597363
59,-0.123,0.031,-0.112,0.024149432341652854
60,-0.124,0.141,-0.102,0.044698101611989706
61,-0.124,0.308,-0.099,0.06731588646281135
62,-0.124,0.273,-0.098,0.06517387211534381
63,-0.124,-0.0,-0.107,0.02374420756181267
64,-0.124,0.14,-0.102,0.04779018383679523
65,-0.123,0.321,-0.092,0.06817738541204425
66,-0.123,0.255,-0.099,0.0576544034290354
67,-0.124,0.244,-0.098,0.05730818609002001
68,-0.124,-0.016,-0.104,0.028834172336944765
69,-0.123,-0.003,-0.108,0.02417955539460455
70,-0.123,0.041,-0.101,0.031681191301079534
71,-0.122,0.077,-0.104,0.033387031206527536
72,-0.123,-0.004,-0.099,0.032674690226378526
73,-0.124,-0.023,-0.099,0.03009663654576359
74,-0.124,-0.047,-0.107,0.020593003007291225
75,-0.124,-0.039,-0.11,0.019867026528583315
76,-0.124,0.002,-0.102,0.030743483530429445
77,-0.124,0.107,-0.107,0.0381741762385564
78,-0.124,0.18,-0.092,0.055967290935454495
79,-0.124,0.108,-0.086,0.050432059284336896
80,-0.124,0.078,-0.098,0.04193373338866532
81,-0.124,0.041,-0.103,0.032529900609294574
82,-0.124,0.02,-0.101,0.034764045558330625
83,-0.124,0.022,-0.104,0.030551526788244514
84,-0.124,0.061,-0.104,0.031022000128430573
85,-0.124,0.179,-0.093,0.06093501888491398
86,-0.124,0.207,-0.101,0.05133117875621599
87,-0.124,0.075,-0.101,0.038628882641946735
88,-0.124,0.067,-0.094,0.04391514350084864
89,-0.124,0.12,-0.1,0.04165322151213901
90,-0.124,-0.051,-0.11,0.015502760147409407
91,-0.124,0.286,-0.092,0.07280896372612285
92,-0.124,0.308,-0.096,0.06899697378485482
93,-0.124,0.242,-0.1,0.05570412659442077
94,-0.124,0.032,-0.091,0.034548386105880284
95,-0.124,0.104,-0.094,0.03904870153472911
96,-0.123,0.037,-0.1,0.032919358704361024
97,-0.124,0.111,-0.096,0.04653349116194299
98,-0.124,0.022,-0.105,0.032303705884610345
99,-0.124,0.136,-0.094,0.05440262021443385
