Iteration,Min,Max,Average,Std. Dev.
0,0.215,23.524,6.084,5.103618277713391
1,0.215,23.524,6.084,5.103618277713391
2,0.154,21.186,5.504,4.554800001718891
3,0.036,17.545,4.605,3.768692526354683
4,-0.05,16.467,3.858,3.4805669548946874
5,-0.117,10.64,2.784,2.5674004224007305
6,-0.124,7.779,1.811,1.865760278192897
7,-0.121,6.912,1.175,1.6287779057080793
8,-0.124,6.46,0.766,1.4560405896595767
9,-0.12,5.349,0.505,1.1943767011315864
10,-0.122,4.719,0.271,0.8703656229860849
11,-0.119,4.841,0.223,0.7441673660394369
12,-0.119,4.436,0.171,0.6766594302485882
13,-0.124,1.106,0.033,0.24440771640678266
14,-0.116,0.87,0.008,0.18522699616390015
15,-0.122,0.53,0.007,0.12827446734245407
16,-0.119,0.434,-0.017,0.1061784515890495
17,-0.124,0.439,-0.06,0.08434199403533309
18,-0.124,0.438,-0.061,0.11132798372749178
19,-0.123,0.468,-0.04,0.13604833141652642
20,-0.124,0.342,-0.05,0.10240560043223468
21,-0.124,0.622,-0.035,0.1373454563166209
22,-0.124,0.63,-0.054,0.12351272132783438
23,-0.124,0.347,-0.047,0.10702674648473895
24,-0.124,0.409,-0.059,0.10636876379410315
25,-0.124,0.249,-0.061,0.08758244271493866
26,-0.123,0.179,-0.069,0.0637567584076791
27,-0.123,0.435,-0.058,0.12129853414367944
28,-0.124,0.487,-0.045,0.12122057419566638
29,-0.124,0.883,-0.048,0.18050400972032413
30,-0.124,0.875,-0.037,0.1662389782337564
31,-0.124,0.466,-0.064,0.12457802974906261
32,-0.124,0.743,-0.008,0.18300349866256674
33,-0.124,0.458,-0.053,0.12221478657279633
34,-0.123,2.801,0.06,0.4473266176234008
35,-0.124,2.884,0.05,0.46520022298366154
36,-0.124,2.6,0.005,0.39575331763081417
37,-0.124,0.982,-0.018,0.20566975981708435
38,-0.124,1.242,-0.007,0.21716933998692026
39,-0.123,1.106,-0.021,0.20998349002507538
40,-0.123,0.618,-0.032,0.144360513267399
41,-0.123,0.605,-0.054,0.13480728150351254
42,-0.124,0.668,-0.025,0.17250065828064337
43,-0.124,0.849,-0.034,0.15999006227600018
44,-0.123,0.613,-0.048,0.15625682693962578
45,-0.124,0.421,-0.038,0.12381578498885587
46,-0.124,0.68,-0.052,0.13673711947670805
47,-0.124,0.492,0.007,0.17831249669049573
48,-0.124,0.469,-0.006,0.15876337664454818
49,-0.122,0.68,0.016,0.19549285461833257
