Iteration,Min,Max,Average,Std. Dev.
0,1.639,19.734,9.093,6.119611718451688
1,1.639,19.734,9.093,6.119611718451688
2,1.632,19.732,9.063,6.103665709342803
3,1.607,19.669,8.977,6.045891211478166
4,1.597,19.628,8.84,5.9326950721419776
5,1.593,19.447,8.74,5.836615608434544
6,1.575,19.256,8.594,5.71373015952156
7,1.513,19.025,8.402,5.574687405043292
8,1.446,18.938,8.225,5.506867651838277
9,1.293,18.874,8.078,5.523056872207993
10,1.133,18.783,7.889,5.519461940177824
11,1.006,18.624,7.685,5.371412114104069
12,0.902,18.547,7.465,5.262575595621636
13,0.884,18.391,7.331,5.210016680487382
14,0.815,18.387,7.208,5.170604630288069
15,0.766,18.359,7.103,5.144951245798537
16,0.68,18.288,7.018,5.144743270495976
17,0.668,17.999,6.839,4.9856885682625185
18,0.63,17.791,6.616,4.92370324535072
19,0.63,17.087,6.298,4.643838471069354
20,0.749,16.022,6.051,4.236852031567154
21,0.807,14.007,5.712,3.5903341791194068
22,0.954,10.509,5.356,2.7412070902580674
23,1.03,9.025,5.01,2.1154228287018513
24,1.361,8.786,4.926,1.896352797797844
25,1.692,8.184,4.874,1.672016613188406
26,1.991,7.168,4.688,1.2788896536640983
27,2.727,5.753,4.442,0.7786195016165585
28,2.854,4.878,4.155,0.659295062878659
29,2.52,4.947,3.89,0.8392059789230951
30,2.202,4.821,3.724,0.9234037349817311
31,2.13,4.768,3.507,0.9257623701708343
32,1.492,4.562,3.101,0.9535971772133526
33,1.003,4.067,2.654,1.0023806306839784
34,0.681,3.798,2.301,0.9405746159724143
35,0.672,3.679,1.843,0.9730109495943554
36,0.414,2.94,1.432,0.8124554190620062
37,0.393,2.518,1.171,0.6754543541962922
38,0.527,1.849,0.993,0.5028481879733006
39,0.408,1.396,0.692,0.3005436592117354
40,0.05,0.793,0.466,0.20325016651927538
41,0.042,0.55,0.292,0.17203297585406616
42,0.004,0.389,0.168,0.14041727428055215
43,0.006,0.175,0.071,0.06169644333537183
44,-0.003,0.159,0.055,0.056807508684207295
45,-0.006,0.169,0.036,0.050125767683422716
46,-0.01,0.126,0.035,0.0463136529472446
47,-0.049,0.151,0.027,0.05917430644233432
48,-0.053,0.028,-0.003,0.027503597261266093
49,-0.053,0.047,-0.016,0.028026669721493546
50,-0.086,0.055,-0.038,0.04042496937953667
51,-0.086,0.014,-0.056,0.031034504907971834
52,-0.088,-0.054,-0.066,0.012536333582339283
53,-0.092,-0.063,-0.077,0.009917012753279573
54,-0.122,-0.026,-0.084,0.026285156842631323
55,-0.122,-0.071,-0.103,0.017095865387381167
56,-0.121,0.002,-0.097,0.036730786831362966
57,-0.124,-0.033,-0.103,0.028613759931964224
58,-0.123,-0.08,-0.106,0.015846620645936015
59,-0.121,-0.018,-0.104,0.03112199109300958
60,-0.123,-0.025,-0.101,0.030748855746799888
61,-0.123,-0.036,-0.105,0.027173357711167467
62,-0.122,0.013,-0.1,0.04140768407313612
63,-0.123,0.013,-0.093,0.04332595795096132
64,-0.123,-0.087,-0.112,0.011608137912314694
65,-0.124,-0.086,-0.113,0.013004682314193397
66,-0.124,-0.062,-0.108,0.021584852008365886
67,-0.123,0.008,-0.102,0.039508422362596045
68,-0.124,-0.043,-0.093,0.031015389364740274
69,-0.123,-0.073,-0.101,0.015862623641054664
70,-0.123,0.134,-0.06,0.09090477061553918
71,-0.124,0.152,-0.058,0.10090689186521275
72,-0.124,0.092,-0.085,0.0695989586044832
73,-0.124,0.193,-0.072,0.09708968790956933
74,-0.124,0.177,-0.078,0.0931675474343091
75,-0.124,0.026,-0.097,0.04717737196129936
76,-0.124,-0.054,-0.095,0.028294338803756442
77,-0.123,0.012,-0.083,0.04703503370998627
78,-0.122,0.01,-0.086,0.047826593003236044
79,-0.123,-0.006,-0.08,0.04792373908625526
80,-0.123,-0.014,-0.09,0.03511994089145735
81,-0.123,0.192,-0.063,0.09882873449681734
82,-0.114,0.193,-0.042,0.09651564203974168
83,-0.122,-0.004,-0.092,0.03966915313130733
84,-0.124,0.189,-0.048,0.11284815806311359
85,-0.122,0.53,-0.006,0.1958535623361833
86,-0.121,0.266,-0.044,0.1209615174709171
87,-0.118,0.609,-0.014,0.22198984020353799
88,-0.12,0.655,-0.024,0.24017261121591083
89,-0.124,0.341,-0.062,0.14223667517841537
90,-0.123,0.082,-0.078,0.07023638350177046
91,-0.105,0.052,-0.032,0.06281404543125749
92,-0.114,-0.036,-0.093,0.023831523108989148
93,-0.121,0.095,-0.064,0.0640376301431799
94,-0.119,0.096,-0.075,0.06230493512314851
95,-0.117,0.034,-0.074,0.05363217765630376
96,-0.115,-0.048,-0.089,0.024203509367298214
97,-0.12,-0.039,-0.088,0.03200482264510367
98,-0.12,0.051,-0.08,0.055497878609265285
99,-0.121,0.125,-0.068,0.07395871666159269
