Iteration,Min,Max,Average,Std. Dev.
0,0.215,23.524,6.084,5.103618277713391
1,0.215,23.524,6.084,5.103618277713391
2,0.211,23.147,5.975,4.997340189038929
3,0.211,21.993,5.764,4.783987606603103
4,0.189,21.976,5.558,4.695479221617039
5,0.147,20.838,5.26,4.432735572766932
6,0.144,20.005,4.926,4.138460763902356
7,0.115,19.732,4.524,3.957929595082413
8,0.06,19.325,4.153,3.8858335770597257
9,-0.013,18.345,3.8,3.748308047421966
10,-0.055,17.283,3.369,3.4892141866756434
11,-0.113,16.94,2.899,3.3026315055646887
12,-0.113,16.425,2.427,3.0529866526299423
13,-0.122,15.879,1.937,2.709384152675825
14,-0.123,15.025,1.535,2.4641252752543634
15,-0.122,13.179,1.2,2.199084237764291
16,-0.117,11.176,0.938,1.8696709273749106
17,-0.114,8.282,0.674,1.486640273852487
18,-0.115,7.386,0.471,1.2636880872999026
19,-0.108,7.213,0.375,1.2193830613812062
20,-0.119,6.699,0.323,1.1648907627645533
21,-0.12,6.515,0.273,1.1328399604916797
22,-0.102,4.694,0.198,0.8756944103119051
23,-0.11,4.825,0.108,0.7085281579199391
24,-0.114,4.469,0.086,0.6484988081440687
25,-0.122,3.382,0.059,0.49880944851042586
26,-0.117,1.195,0.011,0.2289131126927841
27,-0.114,1.035,-0.005,0.17856316264630825
28,-0.115,1.145,-0.012,0.1771762923493077
29,-0.116,0.769,-0.022,0.13238089051415527
30,-0.111,0.287,-0.051,0.05794175271997765
31,-0.121,1.149,-0.044,0.17539504124903943
32,-0.121,1.815,-0.041,0.2726338589329345
33,-0.122,0.831,-0.065,0.1388412985267243
34,-0.122,0.434,-0.07,0.09067112225711567
35,-0.123,0.588,-0.079,0.10520453527536666
36,-0.123,0.055,-0.091,0.0391747267646212
37,-0.124,0.214,-0.083,0.055137877750399335
38,-0.122,0.257,-0.075,0.07622840722227736
39,-0.124,0.226,-0.08,0.06590060583797129
40,-0.122,0.017,-0.095,0.03263558623249089
41,-0.124,0.411,-0.08,0.0786370345067179
42,-0.124,0.415,-0.084,0.08258753925886433
43,-0.122,0.084,-0.089,0.038442621647143876
44,-0.122,0.238,-0.081,0.06174537630060304
45,-0.123,0.16,-0.092,0.051224317142897366
46,-0.124,0.09,-0.095,0.040644780234752396
47,-0.124,0.084,-0.093,0.04314930907014171
48,-0.124,0.086,-0.091,0.04559250072562749
49,-0.123,0.229,-0.082,0.0717764810025852
50,-0.124,0.127,-0.082,0.06507216561774277
51,-0.124,0.189,-0.08,0.07134829043604418
52,-0.124,0.122,-0.09,0.04994270814561794
53,-0.124,0.13,-0.09,0.05591971244019137
54,-0.123,0.087,-0.09,0.044525050137615624
55,-0.124,0.056,-0.088,0.0504799584341505
56,-0.124,0.225,-0.066,0.07948381293866721
57,-0.124,0.224,-0.076,0.07268842469728486
58,-0.124,0.002,-0.099,0.03234745742598094
59,-0.124,0.257,-0.081,0.07078547898308046
60,-0.124,0.299,-0.077,0.07822439244898577
61,-0.124,0.23,-0.083,0.07593688990002342
62,-0.123,0.161,-0.08,0.061653091463907704
63,-0.123,0.078,-0.087,0.04926027391697719
64,-0.124,0.245,-0.081,0.07728985610082605
65,-0.124,0.43,-0.053,0.10115296938471541
66,-0.124,0.149,-0.083,0.061719649774234886
67,-0.124,0.426,-0.071,0.0988281546620443
68,-0.124,0.438,-0.069,0.09867101540262027
69,-0.124,0.435,-0.076,0.09820483881119749
70,-0.123,0.481,-0.047,0.12367863890859618
71,-0.124,0.444,-0.073,0.09685694641463015
72,-0.123,0.335,-0.053,0.1062678220673524
73,-0.124,0.289,-0.063,0.08700257207807055
74,-0.124,0.207,-0.076,0.08106002710067864
75,-0.123,0.27,-0.068,0.08860497797728845
76,-0.123,0.315,-0.071,0.09164809528504045
77,-0.124,0.34,-0.069,0.1084996536520961
78,-0.123,0.303,-0.058,0.09945134432859279
79,-0.124,0.535,-0.042,0.13059382296434874
80,-0.124,0.399,-0.039,0.1229102698537467
81,-0.124,0.281,-0.061,0.09449264241988257
82,-0.123,0.469,-0.054,0.1080340770182615
83,-0.124,0.462,-0.081,0.09208741926201694
84,-0.124,0.446,-0.05,0.13278599420133408
85,-0.124,0.543,-0.056,0.11851289649664659
86,-0.123,0.141,-0.074,0.06592307287875464
87,-0.123,0.323,-0.071,0.08913642000331674
88,-0.123,0.41,-0.065,0.10287065375183639
89,-0.124,0.536,-0.065,0.11634377587136473
90,-0.124,0.133,-0.09,0.04751880763108551
91,-0.124,0.436,-0.05,0.12386895898455308
92,-0.124,0.412,-0.073,0.09548392814357502
93,-0.124,0.311,-0.062,0.09472937280435187
94,-0.124,0.239,-0.07,0.07784690830194088
95,-0.124,0.226,-0.076,0.0767638336021805
96,-0.124,0.116,-0.084,0.04883425435011693
97,-0.124,0.331,-0.075,0.09079645272289272
98,-0.123,0.312,-0.065,0.09511271458570297
99,-0.124,0.215,-0.077,0.0680631100514967
