Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.116,30.876,6.5,6.665752846495124
3,0.103,28.913,6.06,6.362109392279191
4,0.089,27.116,5.47,5.9409094530361015
5,0.067,24.655,4.755,5.373554775822792
6,0.053,23.459,4.094,4.923788781113641
7,-0.019,20.062,3.458,4.326169579920714
8,-0.107,18.773,2.868,3.8496275170296483
9,-0.118,18.141,2.317,3.592576224804076
10,-0.112,17.534,1.895,3.2988006751041006
11,-0.092,16.739,1.571,2.956045090448893
12,-0.111,16.226,1.314,2.7904786983873553
13,-0.12,14.034,1.074,2.4935675828693165
14,-0.124,13.817,0.808,2.04223003652128
15,-0.108,11.084,0.602,1.6302116131891498
16,-0.123,6.359,0.411,1.1494416617713639
17,-0.116,5.702,0.271,0.9351145718731791
18,-0.122,4.758,0.197,0.7743689149874143
19,-0.122,4.884,0.131,0.6168626125480351
20,-0.123,3.994,0.082,0.44036379773387974
21,-0.123,1.329,0.044,0.2051614868845856
22,-0.123,1.085,0.025,0.15322587062253368
23,-0.118,0.793,0.013,0.11179798846876726
24,-0.116,0.849,0.01,0.11940630909148114
25,-0.105,0.339,-0.002,0.07446955635105282
26,-0.123,0.266,-0.013,0.06912391591474097
27,-0.121,0.28,-0.039,0.06317020299990662
28,-0.118,0.144,-0.06,0.0436009662099871
29,-0.123,0.106,-0.078,0.03882574603959131
30,-0.123,0.131,-0.093,0.034968161910098064
31,-0.124,0.053,-0.1,0.027970442527214943
32,-0.124,0.021,-0.099,0.03014506706495658
33,-0.124,-0.018,-0.103,0.026042505956567548
34,-0.124,0.029,-0.102,0.03086655126866184
35,-0.124,-0.004,-0.101,0.0274106578838819
36,-0.124,0.029,-0.099,0.028191270108883386
37,-0.124,0.113,-0.102,0.034360777552748856
38,-0.124,0.135,-0.106,0.03682555392137111
39,-0.124,0.145,-0.091,0.0526129532316367
40,-0.124,0.144,-0.103,0.038955965747120416
41,-0.124,0.305,-0.09,0.057155689719095494
42,-0.124,0.224,-0.102,0.045042527023146525
43,-0.124,0.557,-0.086,0.09015581845613091
44,-0.124,0.444,-0.091,0.0770951219994926
45,-0.124,0.347,-0.099,0.053613572599543934
46,-0.124,0.038,-0.1,0.034178652284170975
47,-0.124,0.158,-0.093,0.05599748848072248
48,-0.124,0.179,-0.082,0.06207981222560295
49,-0.124,0.173,-0.093,0.046892947433506006
