Iteration,Min,Max,Average,Std. Dev.
0,1.639,19.734,9.093,6.119611718451688
1,1.639,19.734,9.093,6.119611718451688
2,1.636,19.733,9.081,6.113233920607848
3,1.628,19.713,9.051,6.092878345789267
4,1.625,19.7,9.008,6.055409155856905
5,1.624,19.647,8.979,6.026883821674809
6,1.62,19.587,8.939,5.991156877700507
7,1.606,19.51,8.888,5.95090225087871
8,1.592,19.478,8.842,5.928677929323619
9,1.563,19.454,8.803,5.930244894624548
10,1.533,19.415,8.751,5.925032165341964
11,1.507,19.347,8.697,5.883581442321827
12,1.485,19.315,8.635,5.851762768932125
13,1.481,19.253,8.595,5.830093305832604
14,1.465,19.251,8.561,5.8134360209612925
15,1.452,19.242,8.529,5.802169401950766
16,1.424,19.221,8.5,5.803327443500605
17,1.418,19.152,8.451,5.766008469033245
18,1.395,19.117,8.37,5.735723165982786
19,1.36,19.035,8.256,5.667345978001683
20,1.315,18.952,8.171,5.610775704845636
21,1.303,18.849,8.077,5.5355453949908515
22,1.283,18.729,8.024,5.50622177289256
23,1.275,18.646,7.965,5.455072889018476
24,1.238,18.625,7.926,5.444446871665075
25,1.212,18.62,7.882,5.399808716458544
26,1.189,18.589,7.807,5.310332229817649
27,1.133,18.54,7.713,5.207237710986431
28,1.121,18.515,7.61,5.103720315722712
29,1.082,18.474,7.483,5.005250231779192
30,1.064,18.449,7.405,4.958042366280169
31,1.022,18.444,7.315,4.914382558022643
32,0.973,18.376,7.235,4.894254611813558
33,0.919,18.271,7.122,4.853241284474053
34,0.901,18.113,7.051,4.821488843998093
35,0.861,17.958,6.956,4.767219413725856
36,0.838,17.856,6.892,4.717915743217038
37,0.799,17.805,6.834,4.682120937869046
38,0.753,17.801,6.786,4.675584732563382
39,0.716,17.795,6.723,4.6723786010763035
40,0.686,17.789,6.668,4.670366852801118
41,0.677,17.779,6.625,4.675667755803118
42,0.674,17.716,6.562,4.662170547972563
43,0.667,17.628,6.521,4.6313759102072245
44,0.665,17.617,6.477,4.611104264475728
45,0.659,17.533,6.42,4.570859105518484
46,0.64,17.514,6.389,4.566450401493267
47,0.633,17.441,6.351,4.5397690239261825
48,0.628,17.345,6.312,4.512825033230622
49,0.631,17.305,6.271,4.489336940205619
50,0.653,17.171,6.236,4.455663102400136
51,0.663,17.166,6.215,4.454626820914019
52,0.68,17.104,6.199,4.431624104588681
53,0.698,17.065,6.179,4.408739143214821
54,0.724,16.915,6.155,4.363286734433867
55,0.747,16.779,6.127,4.324263849165956
56,0.749,16.765,6.092,4.309633995853089
57,0.775,16.714,6.051,4.275151070828563
58,0.794,16.541,5.995,4.21190475922637
59,0.849,16.518,5.959,4.1840153042434505
60,0.925,16.324,5.909,4.10251063646718
61,0.929,15.879,5.824,3.961075717868853
62,0.954,15.361,5.741,3.795054093043584
63,0.961,14.452,5.638,3.5431396402668702
64,1.015,13.552,5.539,3.2835550038960184
65,1.089,13.274,5.493,3.1837851207478534
66,1.241,13.207,5.479,3.137836014105418
67,1.288,13.1,5.444,3.097214823371445
68,1.323,12.631,5.363,2.956771719142563
69,1.427,12.221,5.308,2.8167671877037894
70,1.528,11.196,5.194,2.51872800129852
71,1.603,10.287,5.101,2.2638039707866504
72,1.771,10.112,5.092,2.1858871521489873
73,1.796,9.807,5.041,2.091211956857613
74,1.869,9.738,5.029,2.056165167678769
75,2.012,9.365,4.985,1.924108124618399
76,2.167,9.235,4.978,1.862728954939268
77,2.401,8.647,4.931,1.6759632482108748
78,2.46,7.881,4.845,1.4706455000151935
79,2.575,6.971,4.739,1.224501649811191
80,2.578,6.338,4.64,1.057237719018073
81,2.616,6.088,4.578,0.9542965676939433
82,2.68,5.76,4.503,0.8420258189206333
83,2.694,5.352,4.434,0.7696471392863812
84,2.744,5.135,4.338,0.6730958415708896
85,2.851,4.941,4.307,0.6187630434313629
86,3.0,4.876,4.282,0.5637337656082819
87,3.033,4.872,4.215,0.5316787241152678
88,3.097,4.859,4.132,0.5020995637733201
89,3.147,4.849,4.06,0.49393181372534284
90,3.229,4.804,4.012,0.47834966956219327
91,3.303,4.774,3.93,0.49504341769642096
92,2.854,4.73,3.824,0.5769767485003353
93,2.578,4.67,3.745,0.6092471066470965
94,2.521,4.629,3.686,0.609690050821308
95,2.318,4.558,3.596,0.6444943085649212
96,2.213,4.498,3.519,0.6414055826381176
97,2.099,4.472,3.437,0.6432041812871576
98,2.009,4.374,3.355,0.6279192703431907
99,1.92,4.314,3.271,0.6115722622213852
