Iteration,Min,Max,Average,Std. Dev.
0,0.215,23.524,6.084,5.103618277713391
1,0.215,23.524,6.084,5.103618277713391
2,0.214,23.453,6.063,5.082913529370229
3,0.214,23.204,6.012,5.030323657664926
4,0.212,23.2,5.952,5.002697601555954
5,0.194,22.877,5.853,4.912079754371521
6,0.194,22.635,5.73,4.787403286685736
7,0.186,22.552,5.561,4.66307212112204
8,0.158,22.418,5.39,4.58092204771877
9,0.142,22.077,5.2,4.48215585878693
10,0.135,21.173,4.93,4.318892788271327
11,0.106,20.618,4.632,4.162530244134096
12,0.06,19.96,4.337,4.003468497440526
13,0.013,18.288,4.022,3.7674932875200025
14,0.004,18.12,3.728,3.566170942533853
15,-0.033,17.828,3.473,3.4756564760675603
16,-0.089,17.524,3.204,3.2946045824585686
17,-0.12,17.012,2.944,3.1678939021423242
18,-0.122,16.819,2.667,3.096398083856453
19,-0.118,16.777,2.369,3.0064613703381426
20,-0.123,16.64,2.02,2.794221487264877
21,-0.119,16.588,1.696,2.777845276852769
22,-0.117,15.609,1.417,2.6463738155010845
23,-0.122,12.962,1.133,2.2600519376556565
24,-0.118,11.255,0.887,1.8930413955963556
25,-0.112,10.752,0.735,1.7482339564791118
26,-0.118,8.384,0.58,1.441866179428435
27,-0.1,7.985,0.478,1.3566887825441916
28,-0.121,6.104,0.395,1.1070721907072851
29,-0.12,4.807,0.265,0.8101126265327666
30,-0.121,3.552,0.149,0.5429288533216191
31,-0.112,2.567,0.118,0.4162491439488353
32,-0.112,1.585,0.09,0.3364413829589999
33,-0.112,1.516,0.042,0.24577868333028877
34,-0.111,1.079,0.069,0.22949237472414147
35,-0.089,0.925,0.045,0.16076788718918503
36,-0.116,0.363,0.038,0.1035482664482341
37,-0.11,0.175,-0.004,0.06896954645507339
38,-0.114,0.345,-0.037,0.0737912096538378
39,-0.121,0.303,-0.061,0.06459514047443767
40,-0.122,0.02,-0.08,0.028763647143992363
41,-0.118,-0.006,-0.087,0.027057027367623627
42,-0.121,-0.001,-0.093,0.02304846178924608
43,-0.123,0.041,-0.1,0.025450176497812865
44,-0.123,0.011,-0.099,0.02832000555286863
45,-0.123,-0.002,-0.106,0.021601187293879092
46,-0.124,0.13,-0.101,0.04143204406055615
47,-0.123,0.032,-0.099,0.035411510853606644
48,-0.123,0.109,-0.097,0.045725400602402766
49,-0.124,0.13,-0.096,0.04620559699168804
50,-0.123,0.053,-0.106,0.03347490210465836
51,-0.124,0.064,-0.094,0.045858392227496436
52,-0.124,-0.008,-0.103,0.031478603620599
53,-0.124,0.112,-0.098,0.044072608687430785
54,-0.124,0.084,-0.096,0.045186221041542726
55,-0.124,0.107,-0.095,0.042815732737501985
56,-0.123,0.263,-0.082,0.07109033151493545
57,-0.124,0.1,-0.09,0.05419926065749219
58,-0.124,0.201,-0.093,0.05953157620534237
59,-0.124,0.369,-0.087,0.08487337737010381
60,-0.124,0.377,-0.08,0.08309829112725277
61,-0.124,0.138,-0.097,0.04838697051013884
62,-0.124,0.079,-0.09,0.048064541179378396
63,-0.124,0.161,-0.102,0.04239007418867513
64,-0.124,0.225,-0.074,0.0712458420049983
65,-0.123,0.171,-0.076,0.07058535416607298
66,-0.123,0.245,-0.077,0.07276451804711878
67,-0.124,0.211,-0.077,0.07110591530764389
68,-0.124,0.283,-0.076,0.07613385334747964
69,-0.124,0.075,-0.088,0.059027293337314095
70,-0.124,0.408,-0.066,0.09340937962335469
71,-0.124,0.451,-0.073,0.10523282060346498
72,-0.124,0.179,-0.078,0.07324527860394217
73,-0.124,0.139,-0.085,0.06111292538221034
74,-0.124,0.122,-0.086,0.05728753234424764
75,-0.124,0.255,-0.083,0.07005748737918262
76,-0.124,0.731,-0.061,0.13728057740129895
77,-0.123,0.942,-0.049,0.1572610495395666
78,-0.123,0.298,-0.062,0.0907159730958203
79,-0.122,0.444,-0.027,0.11540702942141925
80,-0.124,0.437,-0.048,0.12301172681927673
81,-0.124,0.343,-0.047,0.11613487539498964
82,-0.124,0.276,-0.037,0.10869103505866434
83,-0.123,0.161,-0.069,0.06440984920304742
84,-0.122,0.536,-0.036,0.12065339082924406
85,-0.122,0.643,-0.053,0.12141554382674967
86,-0.121,0.33,-0.058,0.09009604645737643
87,-0.123,0.385,-0.046,0.10596609713110935
88,-0.124,0.557,-0.048,0.1282533547401059
89,-0.124,0.472,-0.067,0.10583578434640409
90,-0.123,0.805,-0.031,0.17557683158195972
91,-0.123,0.883,-0.015,0.18108394832510985
92,-0.124,0.523,-0.034,0.13657665353997203
93,-0.123,0.454,-0.061,0.10245689360035035
94,-0.12,0.664,-0.021,0.14435364086799676
95,-0.123,0.599,-0.062,0.10654796537097933
96,-0.121,0.463,-0.045,0.12981000741616197
97,-0.124,0.452,-0.054,0.09746751165665161
98,-0.123,0.654,-0.046,0.13051384562859697
99,-0.124,1.035,-0.024,0.21238542513687575
