Iteration,Min,Max,Average,Std. Dev.
0,1.639,19.734,9.093,6.119611718451688
1,1.639,19.734,9.093,6.119611718451688
2,1.63,19.732,9.058,6.100595659876259
3,1.605,19.671,8.97,6.041849605970431
4,1.595,19.634,8.843,5.937617896713702
5,1.592,19.485,8.758,5.856475851662226
6,1.579,19.329,8.644,5.757249438753973
7,1.535,19.145,8.501,5.649997481418781
8,1.49,19.075,8.374,5.597488722290963
9,1.392,19.026,8.271,5.606229486586133
10,1.29,18.952,8.138,5.602225710898536
11,1.206,18.83,8.001,5.504795547640768
12,1.136,18.775,7.85,5.433920875743709
13,1.123,18.677,7.76,5.398263239817453
14,1.073,18.675,7.677,5.368704736320167
15,1.035,18.66,7.604,5.3506907874840595
16,0.954,18.627,7.542,5.3582314154735995
17,0.938,18.518,7.431,5.277619207468942
18,0.88,18.459,7.264,5.247263202681608
19,0.798,18.294,7.028,5.139905079079475
20,0.709,18.086,6.854,5.017411350704694
21,0.69,17.723,6.664,4.832690102049942
22,0.665,17.051,6.543,4.672973102088245
23,0.656,16.362,6.392,4.452618939537268
24,0.628,16.141,6.323,4.379946925988436
25,0.629,16.085,6.246,4.293154239851552
26,0.637,15.73,6.097,4.085476772140699
27,0.698,15.049,5.922,3.797281536627288
28,0.719,14.652,5.78,3.6181872136227486
29,0.809,14.065,5.628,3.40561910025818
30,0.856,13.715,5.544,3.290997901942161
31,1.018,13.628,5.498,3.2286807283025984
32,1.263,12.531,5.386,2.889306194944343
33,1.561,10.72,5.201,2.344297530893206
34,1.676,8.171,4.941,1.7151180761811928
35,1.955,6.788,4.725,1.2544292917148043
36,2.14,6.469,4.59,1.06399981734746
37,2.412,6.101,4.51,0.9156677443176662
38,2.715,5.901,4.502,0.7995428061085779
39,2.941,5.695,4.455,0.7059224798895393
40,3.14,5.504,4.413,0.6261344562588808
41,3.191,5.497,4.371,0.6223062900536727
42,3.21,5.398,4.251,0.6230530523186276
43,3.256,5.164,4.11,0.6451653519980245
44,3.26,4.708,3.993,0.5859877666902883
45,2.915,4.531,3.82,0.5557895987086061
46,2.842,4.377,3.723,0.5201304713474558
47,2.604,4.32,3.568,0.5382847588671394
48,2.342,4.261,3.394,0.5908892553001585
49,2.243,4.093,3.228,0.5633521283480911
50,1.925,4.063,3.059,0.5753936524050688
51,1.916,4.035,2.936,0.5548981779752646
52,1.817,4.012,2.856,0.5665940894541507
53,1.752,4.004,2.796,0.5689630807156892
54,1.559,3.877,2.695,0.5715719995406533
55,1.437,3.835,2.623,0.5785620333845597
56,1.428,3.518,2.492,0.5055476312272864
57,1.399,3.052,2.351,0.4151087610456232
58,1.333,2.58,2.15,0.3374545626034386
59,1.327,2.339,1.928,0.32982119646541536
60,1.298,2.152,1.69,0.2927849250874169
61,1.227,1.94,1.517,0.2493023061380432
62,1.001,1.641,1.371,0.18102349332337953
63,0.974,1.487,1.253,0.20266617119257171
64,0.847,1.426,1.161,0.18776910854821155
65,0.911,1.254,1.038,0.11405686196750077
66,0.753,1.228,0.932,0.1384205383254784
67,0.629,1.182,0.856,0.15029827806998683
68,0.608,0.954,0.762,0.10216637664046962
69,0.565,0.778,0.673,0.06873003708650474
70,0.393,0.67,0.585,0.07653910818045676
71,0.325,0.601,0.528,0.0779520665717921
72,0.343,0.583,0.478,0.07037870187562152
73,0.35,0.497,0.408,0.04546181917308856
74,0.327,0.408,0.365,0.026968798957654288
75,0.278,0.374,0.322,0.02839332172128411
76,0.262,0.345,0.298,0.024847980301241718
77,0.247,0.317,0.28,0.025913235569053627
78,0.221,0.3,0.252,0.024874335815345212
79,0.19,0.241,0.218,0.019229127786191687
80,0.154,0.222,0.191,0.020871605428408012
81,0.121,0.192,0.167,0.02616993953960455
82,0.111,0.192,0.146,0.02452996524230624
83,0.107,0.162,0.132,0.016990073489522306
84,0.053,0.129,0.11,0.02210361889134382
85,0.013,0.104,0.077,0.026774628132956647
86,-0.037,0.097,0.036,0.04244179622033149
87,-0.041,0.069,0.004,0.03453308446123336
88,-0.053,0.019,-0.02,0.022740447075965252
89,-0.077,-0.019,-0.041,0.016347748192366687
90,-0.106,-0.037,-0.061,0.021449960826990362
91,-0.113,-0.063,-0.087,0.0179506495387225
92,-0.12,-0.09,-0.106,0.01034609511272539
93,-0.123,-0.11,-0.117,0.004287336826298364
94,-0.123,-0.112,-0.119,0.004284996999018571
95,-0.124,-0.107,-0.12,0.005278669765637908
96,-0.123,-0.114,-0.121,0.003519559137633295
97,-0.124,-0.115,-0.121,0.0040846169030346845
98,-0.124,-0.097,-0.118,0.008005376687480782
99,-0.123,-0.104,-0.119,0.005812672586080151
