Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.112,31.518,6.703,6.77981990107515
3,0.113,31.149,6.615,6.721311843483216
4,0.113,30.815,6.499,6.639573859002172
5,0.109,30.038,6.349,6.517561212909791
6,0.104,29.725,6.191,6.410593931829644
7,0.095,28.8,6.028,6.268092282498143
8,0.083,27.427,5.874,6.1179987845336585
9,0.073,27.307,5.699,5.980381154174522
10,0.057,26.505,5.519,5.822699354120058
11,0.056,25.89,5.348,5.672881713518745
12,0.054,25.065,5.185,5.572742719662741
13,0.053,23.924,5.011,5.428545784519113
14,0.052,21.899,4.809,5.207020968493846
15,0.048,21.319,4.634,5.059028799697482
16,0.043,21.117,4.447,4.875257446623575
17,0.042,21.029,4.244,4.697823953750533
18,0.036,20.569,4.044,4.533277445634555
19,-0.028,19.741,3.843,4.395868919875622
20,-0.072,18.633,3.693,4.240122198837807
21,-0.093,17.738,3.498,4.0427214960855675
22,-0.092,17.612,3.347,3.933639053325076
23,-0.091,17.418,3.158,3.7395332137364643
24,-0.088,16.983,2.967,3.5671719271546487
25,-0.082,16.636,2.81,3.435985353298814
26,-0.068,16.365,2.648,3.3461398999273912
27,-0.063,15.913,2.455,3.1937160375634632
28,-0.062,15.808,2.303,3.105430771144103
29,-0.081,15.619,2.141,3.0123978355788594
30,-0.11,15.478,2.006,2.937087090408146
31,-0.117,15.376,1.874,2.8500360451225513
32,-0.117,14.87,1.748,2.745659314694813
33,-0.092,13.991,1.609,2.5573432071200717
34,-0.113,12.472,1.431,2.2670900940061727
35,-0.103,12.419,1.303,2.1417592933147582
36,-0.061,11.512,1.175,1.9987233063837757
37,-0.104,11.233,1.058,1.8923256372383048
38,-0.115,11.037,0.962,1.818750216767405
39,-0.116,10.672,0.867,1.7436638934680333
40,-0.119,10.362,0.802,1.6973085742863896
41,-0.12,9.484,0.742,1.619130632584522
42,-0.119,8.748,0.692,1.5503169780416823
43,-0.113,8.645,0.645,1.5043157146146677
44,-0.094,7.638,0.581,1.3877474711913935
45,-0.059,7.438,0.536,1.345177523165721
46,-0.058,7.336,0.5,1.3091668291643221
47,-0.092,7.32,0.461,1.2648578281792164
48,-0.084,7.229,0.423,1.203467880902627
49,-0.101,7.185,0.386,1.1217508581260764
